onset	duration	RECORDING_SESSION_LABEL	CURRENT_FIX_INTEREST_AREA_ID	CURRENT_FIX_START	SentenceID	SentenceRT	TRUEOffset	TRUEOnset	CURRENT_FIX_ADJUSTED
162809	180	S3017_5	4	7914	t.05.15	0	162895	154895	TRUE
#VALUE!	58	S3017_5	.	33	.	.	.	.	FALSE
164428	193	S3017_5	3	0	t.05.16	0	172428	164428	TRUE
164644	418	S3017_5	2	216	t.05.16	0	172428	164428	TRUE
165080	317	S3017_5	3	652	t.05.16	0	172428	164428	TRUE
165418	233	S3017_5	3	990	t.05.16	0	172428	164428	TRUE
165671	232	S3017_5	6	1243	t.05.16	0	172428	164428	TRUE
165914	160	S3017_5	5	1486	t.05.16	0	172428	164428	TRUE
166096	500	S3017_5	6	1668	t.05.16	0	172428	164428	TRUE
166604	150	S3017_5	6	2176	t.05.16	0	172428	164428	TRUE
166778	224	S3017_5	8	2350	t.05.16	0	172428	164428	TRUE
167008	370	S3017_5	8	2580	t.05.16	0	172428	164428	TRUE
167401	384	S3017_5	8	2973	t.05.16	0	172428	164428	TRUE
167804	107	S3017_5	8	3376	t.05.16	0	172428	164428	TRUE
167931	111	S3017_5	8	3503	t.05.16	0	172428	164428	TRUE
169663	29	S3017_5	.	5235	t.05.16	0	172428	164428	TRUE
170117	246	S3017_5	7	5689	t.05.16	0	172428	164428	TRUE
170898	145	S3017_5	8	6470	t.05.16	0	172428	164428	TRUE
171063	103	S3017_5	9	6635	t.05.16	0	172428	164428	TRUE
171305	594	S3017_5	7	6877	t.05.16	0	172428	164428	TRUE
171923	505	S3017_5	8	7495	t.05.16	0	172428	164428	TRUE
172457	62	S3017_5	9	8029	t.05.16	0	172428	164428	TRUE
#VALUE!	5	S3017_5	.	7	.	.	.	.	FALSE
#VALUE!	54	S3017_5	.	32	.	.	.	.	FALSE
173961	28	S3017_5	1	0	t.05.17	0	181961	173961	TRUE
173995	224	S3017_5	2	34	t.05.17	0	181961	173961	TRUE
174229	179	S3017_5	1	268	t.05.17	0	181961	173961	TRUE
174427	304	S3017_5	3	466	t.05.17	0	181961	173961	TRUE
174753	384	S3017_5	4	792	t.05.17	0	181961	173961	TRUE
175158	178	S3017_5	3	1197	t.05.17	0	181961	173961	TRUE
175358	314	S3017_5	6	1397	t.05.17	0	181961	173961	TRUE
175692	216	S3017_5	6	1731	t.05.17	0	181961	173961	TRUE
175921	498	S3017_5	6	1960	t.05.17	0	181961	173961	TRUE
176440	361	S3017_5	8	2479	t.05.17	0	181961	173961	TRUE
176826	475	S3017_5	9	2865	t.05.17	0	181961	173961	TRUE
177314	222	S3017_5	10	3353	t.05.17	0	181961	173961	TRUE
177554	279	S3017_5	11	3593	t.05.17	0	181961	173961	TRUE
177942	164	S3017_5	12	3981	t.05.17	0	181961	173961	TRUE
179322	26	S3017_5	14	5361	t.05.17	0	181961	173961	TRUE
179504	129	S3017_5	.	5543	t.05.17	0	181961	173961	TRUE
180708	221	S3017_5	7	6747	t.05.17	0	181961	173961	TRUE
180942	294	S3017_5	6	6981	t.05.17	0	181961	173961	TRUE
181259	270	S3017_5	8	7298	t.05.17	0	181961	173961	TRUE
181555	226	S3017_5	.	7594	t.05.17	0	181961	173961	TRUE
181799	132	S3017_5	.	7838	t.05.17	0	181961	173961	TRUE
#VALUE!	16	S3017_5	.	7	.	.	.	.	FALSE
#VALUE!	56	S3017_5	.	36	.	.	.	.	FALSE
183978	344	S3017_5	2	0	t.05.18	0	191978	183978	TRUE
184341	245	S3017_5	2	363	t.05.18	0	191978	183978	TRUE
184608	216	S3017_5	4	630	t.05.18	0	191978	183978	TRUE
184850	179	S3017_5	6	872	t.05.18	0	191978	183978	TRUE
185043	184	S3017_5	6	1065	t.05.18	0	191978	183978	TRUE
185253	551	S3017_5	8	1275	t.05.18	0	191978	183978	TRUE
185821	152	S3017_5	8	1843	t.05.18	0	191978	183978	TRUE
185998	306	S3017_5	.	2020	t.05.18	0	191978	183978	TRUE
186325	167	S3017_5	.	2347	t.05.18	0	191978	183978	TRUE
186513	189	S3017_5	11	2535	t.05.18	0	191978	183978	TRUE
188280	39	S3017_5	11	4302	t.05.18	0	191978	183978	TRUE
188978	303	S3017_5	.	5000	t.05.18	0	191978	183978	TRUE
189306	144	S3017_5	.	5328	t.05.18	0	191978	183978	TRUE
189653	625	S3017_5	.	5675	t.05.18	0	191978	183978	TRUE
190311	69	S3017_5	9	6333	t.05.18	0	191978	183978	TRUE
190750	261	S3017_5	.	6772	t.05.18	0	191978	183978	TRUE
191032	300	S3017_5	9	7054	t.05.18	0	191978	183978	TRUE
191374	255	S3017_5	2	7396	t.05.18	0	191978	183978	TRUE
191649	184	S3017_5	3	7671	t.05.18	0	191978	183978	TRUE
191859	181	S3017_5	2	7881	t.05.18	0	191978	183978	TRUE
#VALUE!	79	S3017_5	.	7	.	.	.	.	FALSE
193494	333	S3017_5	.	0	t.05.19	0	201494	193494	TRUE
193848	206	S3017_5	2	354	t.05.19	0	201494	193494	TRUE
194090	182	S3017_5	3	596	t.05.19	0	201494	193494	TRUE
194330	184	S3017_5	3	836	t.05.19	0	201494	193494	TRUE
194541	419	S3017_5	5	1047	t.05.19	0	201494	193494	TRUE
194983	420	S3017_5	5	1489	t.05.19	0	201494	193494	TRUE
195428	295	S3017_5	6	1934	t.05.19	0	201494	193494	TRUE
195744	395	S3017_5	7	2250	t.05.19	0	201494	193494	TRUE
196155	408	S3017_5	.	2661	t.05.19	0	201494	193494	TRUE
196586	116	S3017_5	7	3092	t.05.19	0	201494	193494	TRUE
197184	34	S3017_5	.	3690	t.05.19	0	201494	193494	TRUE
197716	458	S3017_5	7	4222	t.05.19	0	201494	193494	TRUE
198203	280	S3017_5	.	4709	t.05.19	0	201494	193494	TRUE
198522	253	S3017_5	7	5028	t.05.19	0	201494	193494	TRUE
198787	141	S3017_5	7	5293	t.05.19	0	201494	193494	TRUE
199365	208	S3017_5	7	5871	t.05.19	0	201494	193494	TRUE
199592	113	S3017_5	6	6098	t.05.19	0	201494	193494	TRUE
199726	394	S3017_5	5	6232	t.05.19	0	201494	193494	TRUE
200148	157	S3017_5	4	6654	t.05.19	0	201494	193494	TRUE
200329	214	S3017_5	4	6835	t.05.19	0	201494	193494	TRUE
200820	166	S3017_5	6	7326	t.05.19	0	201494	193494	TRUE
201003	269	S3017_5	5	7509	t.05.19	0	201494	193494	TRUE
201293	297	S3017_5	5	7799	t.05.19	0	201494	193494	TRUE
#VALUE!	56	S3017_5	.	7	.	.	.	.	FALSE
203511	396	S3017_5	2	0	t.05.20	0	211511	203511	TRUE
203914	219	S3017_5	2	403	t.05.20	0	211511	203511	TRUE
204155	288	S3017_5	3	644	t.05.20	0	211511	203511	TRUE
204464	353	S3017_5	4	953	t.05.20	0	211511	203511	TRUE
204832	332	S3017_5	4	1321	t.05.20	0	211511	203511	TRUE
205188	343	S3017_5	7	1677	t.05.20	0	211511	203511	TRUE
205544	300	S3017_5	7	2033	t.05.20	0	211511	203511	TRUE
205869	332	S3017_5	9	2358	t.05.20	0	211511	203511	TRUE
206219	731	S3017_5	9	2708	t.05.20	0	211511	203511	TRUE
206966	82	S3017_5	.	3455	t.05.20	0	211511	203511	TRUE
207292	242	S3017_5	9	3781	t.05.20	0	211511	203511	TRUE
207547	464	S3017_5	9	4036	t.05.20	0	211511	203511	TRUE
208370	38	S3017_5	9	4859	t.05.20	0	211511	203511	TRUE
208458	359	S3017_5	9	4947	t.05.20	0	211511	203511	TRUE
208837	116	S3017_5	9	5326	t.05.20	0	211511	203511	TRUE
209464	93	S3017_5	9	5953	t.05.20	0	211511	203511	TRUE
209569	309	S3017_5	9	6058	t.05.20	0	211511	203511	TRUE
210250	147	S3017_5	9	6739	t.05.20	0	211511	203511	TRUE
210413	468	S3017_5	9	6902	t.05.20	0	211511	203511	TRUE
210894	272	S3017_5	.	7383	t.05.20	0	211511	203511	TRUE
211184	149	S3017_5	9	7673	t.05.20	0	211511	203511	TRUE
#VALUE!	79	S3017_5	.	7	.	.	.	.	FALSE
213027	204	S3017_5	2	0	t.05.21	0	221027	213027	TRUE
213254	371	S3017_5	3	227	t.05.21	0	221027	213027	TRUE
213648	315	S3017_5	3	621	t.05.21	0	221027	213027	TRUE
213987	606	S3017_5	5	960	t.05.21	0	221027	213027	TRUE
214614	585	S3017_5	7	1587	t.05.21	0	221027	213027	TRUE
215219	305	S3017_5	8	2192	t.05.21	0	221027	213027	TRUE
215582	321	S3017_5	3	2555	t.05.21	0	221027	213027	TRUE
215950	392	S3017_5	8	2923	t.05.21	0	221027	213027	TRUE
216362	421	S3017_5	8	3335	t.05.21	0	221027	213027	TRUE
216792	311	S3017_5	8	3765	t.05.21	0	221027	213027	TRUE
217126	370	S3017_5	8	4099	t.05.21	0	221027	213027	TRUE
217518	347	S3017_5	9	4491	t.05.21	0	221027	213027	TRUE
217884	208	S3017_5	9	4857	t.05.21	0	221027	213027	TRUE
218490	66	S3017_5	8	5463	t.05.21	0	221027	213027	TRUE
219154	125	S3017_5	5	6127	t.05.21	0	221027	213027	TRUE
219723	99	S3017_5	.	6696	t.05.21	0	221027	213027	TRUE
219840	258	S3017_5	.	6813	t.05.21	0	221027	213027	TRUE
220126	411	S3017_5	4	7099	t.05.21	0	221027	213027	TRUE
220563	197	S3017_5	5	7536	t.05.21	0	221027	213027	TRUE
#VALUE!	15	S3017_5	.	7	.	.	.	.	FALSE
222642	55	S3017_5	3	98	t.05.22	0	230544	222544	TRUE
222794	30	S3017_5	2	250	t.05.22	0	230544	222544	TRUE
223567	144	S3017_5	3	1023	t.05.22	0	230544	222544	TRUE
223723	197	S3017_5	2	1179	t.05.22	0	230544	222544	TRUE
223949	299	S3017_5	.	1405	t.05.22	0	230544	222544	TRUE
224267	109	S3017_5	.	1723	t.05.22	0	230544	222544	TRUE
224672	29	S3017_5	3	2128	t.05.22	0	230544	222544	TRUE
224729	268	S3017_5	4	2185	t.05.22	0	230544	222544	TRUE
225364	123	S3017_5	5	2820	t.05.22	0	230544	222544	TRUE
225503	322	S3017_5	6	2959	t.05.22	0	230544	222544	TRUE
225846	239	S3017_5	7	3302	t.05.22	0	230544	222544	TRUE
226104	183	S3017_5	9	3560	t.05.22	0	230544	222544	TRUE
226306	369	S3017_5	9	3762	t.05.22	0	230544	222544	TRUE
227349	110	S3017_5	8	4805	t.05.22	0	230544	222544	TRUE
227473	61	S3017_5	6	4929	t.05.22	0	230544	222544	TRUE
227556	191	S3017_5	3	5012	t.05.22	0	230544	222544	TRUE
227768	69	S3017_5	3	5224	t.05.22	0	230544	222544	TRUE
227868	356	S3017_5	2	5324	t.05.22	0	230544	222544	TRUE
228247	77	S3017_5	3	5703	t.05.22	0	230544	222544	TRUE
228353	183	S3017_5	2	5809	t.05.22	0	230544	222544	TRUE
228984	275	S3017_5	3	6440	t.05.22	0	230544	222544	TRUE
229284	240	S3017_5	5	6740	t.05.22	0	230544	222544	TRUE
229545	258	S3017_5	6	7001	t.05.22	0	230544	222544	TRUE
230346	216	S3017_5	3	7802	t.05.22	0	230544	222544	TRUE
#VALUE!	54	S3017_5	.	36	.	.	.	.	FALSE
232060	237	S3017_5	.	0	t.05.23	0	240060	232060	TRUE
232315	201	S3017_5	1	255	t.05.23	0	240060	232060	TRUE
232536	193	S3017_5	1	476	t.05.23	0	240060	232060	TRUE
232747	252	S3017_5	1	687	t.05.23	0	240060	232060	TRUE
233021	134	S3017_5	.	961	t.05.23	0	240060	232060	TRUE
233168	289	S3017_5	1	1108	t.05.23	0	240060	232060	TRUE
233480	319	S3017_5	3	1420	t.05.23	0	240060	232060	TRUE
233983	168	S3017_5	4	1923	t.05.23	0	240060	232060	TRUE
234173	548	S3017_5	5	2113	t.05.23	0	240060	232060	TRUE
234738	478	S3017_5	5	2678	t.05.23	0	240060	232060	TRUE
235239	241	S3017_5	7	3179	t.05.23	0	240060	232060	TRUE
235504	308	S3017_5	7	3444	t.05.23	0	240060	232060	TRUE
235837	366	S3017_5	5	3777	t.05.23	0	240060	232060	TRUE
236230	174	S3017_5	7	4170	t.05.23	0	240060	232060	TRUE
236418	137	S3017_5	7	4358	t.05.23	0	240060	232060	TRUE
236606	309	S3017_5	3	4546	t.05.23	0	240060	232060	TRUE
236937	440	S3017_5	4	4877	t.05.23	0	240060	232060	TRUE
237395	322	S3017_5	5	5335	t.05.23	0	240060	232060	TRUE
237739	148	S3017_5	5	5679	t.05.23	0	240060	232060	TRUE
237912	261	S3017_5	7	5852	t.05.23	0	240060	232060	TRUE
238196	255	S3017_5	8	6136	t.05.23	0	240060	232060	TRUE
238475	427	S3017_5	8	6415	t.05.23	0	240060	232060	TRUE
238926	587	S3017_5	10	6866	t.05.23	0	240060	232060	TRUE
239533	96	S3017_5	.	7473	t.05.23	0	240060	232060	TRUE
239655	265	S3017_5	8	7595	t.05.23	0	240060	232060	TRUE
239945	204	S3017_5	7	7885	t.05.23	0	240060	232060	TRUE
#VALUE!	88	S3017_5	.	7	.	.	.	.	FALSE
242060	301	S3017_5	7	0	t.05.24	4619	246679	242060	TRUE
242403	346	S3017_5	2	343	t.05.24	4619	246679	242060	TRUE
242771	189	S3017_5	4	711	t.05.24	4619	246679	242060	TRUE
242982	204	S3017_5	5	922	t.05.24	4619	246679	242060	TRUE
243206	190	S3017_5	5	1146	t.05.24	4619	246679	242060	TRUE
243405	357	S3017_5	5	1345	t.05.24	4619	246679	242060	TRUE
243786	530	S3017_5	7	1726	t.05.24	4619	246679	242060	TRUE
244332	261	S3017_5	7	2272	t.05.24	4619	246679	242060	TRUE
244618	67	S3017_5	7	2558	t.05.24	4619	246679	242060	TRUE
244708	267	S3017_5	9	2648	t.05.24	4619	246679	242060	TRUE
244996	336	S3017_5	10	2936	t.05.24	4619	246679	242060	TRUE
245354	311	S3017_5	11	3294	t.05.24	4619	246679	242060	TRUE
245691	263	S3017_5	13	3631	t.05.24	4619	246679	242060	TRUE
245975	420	S3017_5	.	3915	t.05.24	4619	246679	242060	TRUE
#VALUE!	83	S3017_5	.	7	.	.	.	.	FALSE
248210	215	S3017_5	1	0	t.05.25	0	256210	248210	TRUE
248442	235	S3017_5	1	232	t.05.25	0	256210	248210	TRUE
248701	180	S3017_5	2	491	t.05.25	0	256210	248210	TRUE
248891	201	S3017_5	2	681	t.05.25	0	256210	248210	TRUE
249114	220	S3017_5	3	904	t.05.25	0	256210	248210	TRUE
249597	189	S3017_5	5	1387	t.05.25	0	256210	248210	TRUE
249855	183	S3017_5	7	1645	t.05.25	0	256210	248210	TRUE
250058	350	S3017_5	7	1848	t.05.25	0	256210	248210	TRUE
250420	186	S3017_5	7	2210	t.05.25	0	256210	248210	TRUE
250629	347	S3017_5	7	2419	t.05.25	0	256210	248210	TRUE
251001	279	S3017_5	8	2791	t.05.25	0	256210	248210	TRUE
251291	300	S3017_5	8	3081	t.05.25	0	256210	248210	TRUE
251645	414	S3017_5	1	3435	t.05.25	0	256210	248210	TRUE
252081	203	S3017_5	2	3871	t.05.25	0	256210	248210	TRUE
252336	302	S3017_5	3	4126	t.05.25	0	256210	248210	TRUE
252666	305	S3017_5	6	4456	t.05.25	0	256210	248210	TRUE
252994	260	S3017_5	7	4784	t.05.25	0	256210	248210	TRUE
253270	243	S3017_5	7	5060	t.05.25	0	256210	248210	TRUE
253536	184	S3017_5	7	5326	t.05.25	0	256210	248210	TRUE
253743	238	S3017_5	8	5533	t.05.25	0	256210	248210	TRUE
254437	27	S3017_5	8	6227	t.05.25	0	256210	248210	TRUE
254568	211	S3017_5	8	6358	t.05.25	0	256210	248210	TRUE
254793	357	S3017_5	7	6583	t.05.25	0	256210	248210	TRUE
255174	179	S3017_5	8	6964	t.05.25	0	256210	248210	TRUE
255380	216	S3017_5	7	7170	t.05.25	0	256210	248210	TRUE
255619	179	S3017_5	8	7409	t.05.25	0	256210	248210	TRUE
255820	252	S3017_5	8	7610	t.05.25	0	256210	248210	TRUE
#VALUE!	41	S3017_5	.	7	.	.	.	.	FALSE
#VALUE!	13	S3017_5	.	74	.	.	.	.	FALSE
257743	368	S3017_5	1	0	t.05.26	3191	260934	257743	TRUE
258130	233	S3017_5	2	387	t.05.26	3191	260934	257743	TRUE
258385	352	S3017_5	2	642	t.05.26	3191	260934	257743	TRUE
258760	272	S3017_5	3	1017	t.05.26	3191	260934	257743	TRUE
259054	175	S3017_5	4	1311	t.05.26	3191	260934	257743	TRUE
259253	319	S3017_5	5	1510	t.05.26	3191	260934	257743	TRUE
259594	395	S3017_5	5	1851	t.05.26	3191	260934	257743	TRUE
260013	171	S3017_5	6	2270	t.05.26	3191	260934	257743	TRUE
260205	423	S3017_5	5	2462	t.05.26	3191	260934	257743	TRUE
260654	388	S3017_5	6	2911	t.05.26	3191	260934	257743	TRUE
#VALUE!	83	S3017_5	.	7	.	.	.	.	FALSE
262477	253	S3017_5	1	18	t.05.27	3107	265566	262459	TRUE
262749	309	S3017_5	2	290	t.05.27	3107	265566	262459	TRUE
263078	82	S3017_5	2	619	t.05.27	3107	265566	262459	TRUE
263214	46	S3017_5	2	755	t.05.27	3107	265566	262459	TRUE
263283	309	S3017_5	5	824	t.05.27	3107	265566	262459	TRUE
263615	389	S3017_5	.	1156	t.05.27	3107	265566	262459	TRUE
264027	136	S3017_5	5	1568	t.05.27	3107	265566	262459	TRUE
264200	438	S3017_5	7	1741	t.05.27	3107	265566	262459	TRUE
264661	305	S3017_5	9	2202	t.05.27	3107	265566	262459	TRUE
264988	292	S3017_5	10	2529	t.05.27	3107	265566	262459	TRUE
265313	200	S3017_5	.	2854	t.05.27	3107	265566	262459	TRUE
265552	63	S3017_5	.	3093	t.05.27	3107	265566	262459	TRUE
#VALUE!	84	S3017_5	.	7	.	.	.	.	FALSE
267593	3	S3017_5	5	0	t.05.28	0	275593	267593	TRUE
267630	196	S3017_5	3	37	t.05.28	0	275593	267593	TRUE
267847	414	S3017_5	2	254	t.05.28	0	275593	267593	TRUE
268281	235	S3017_5	3	688	t.05.28	0	275593	267593	TRUE
268537	234	S3017_5	3	944	t.05.28	0	275593	267593	TRUE
268796	500	S3017_5	2	1203	t.05.28	0	275593	267593	TRUE
269329	97	S3017_5	3	1736	t.05.28	0	275593	267593	TRUE
269454	74	S3017_5	2	1861	t.05.28	0	275593	267593	TRUE
269552	151	S3017_5	2	1959	t.05.28	0	275593	267593	TRUE
269735	443	S3017_5	3	2142	t.05.28	0	275593	267593	TRUE
270198	153	S3017_5	3	2605	t.05.28	0	275593	267593	TRUE
270383	218	S3017_5	5	2790	t.05.28	0	275593	267593	TRUE
270618	276	S3017_5	5	3025	t.05.28	0	275593	267593	TRUE
270918	279	S3017_5	6	3325	t.05.28	0	275593	267593	TRUE
271211	182	S3017_5	5	3618	t.05.28	0	275593	267593	TRUE
271420	251	S3017_5	7	3827	t.05.28	0	275593	267593	TRUE
271682	215	S3017_5	7	4089	t.05.28	0	275593	267593	TRUE
271925	116	S3017_5	8	4332	t.05.28	0	275593	267593	TRUE
272069	347	S3017_5	5	4476	t.05.28	0	275593	267593	TRUE
272439	103	S3017_5	7	4846	t.05.28	0	275593	267593	TRUE
272565	353	S3017_5	5	4972	t.05.28	0	275593	267593	TRUE
272937	274	S3017_5	6	5344	t.05.28	0	275593	267593	TRUE
273231	284	S3017_5	7	5638	t.05.28	0	275593	267593	TRUE
273540	406	S3017_5	8	5947	t.05.28	0	275593	267593	TRUE
273969	204	S3017_5	9	6376	t.05.28	0	275593	267593	TRUE
274193	457	S3017_5	9	6600	t.05.28	0	275593	267593	TRUE
274693	377	S3017_5	6	7100	t.05.28	0	275593	267593	TRUE
275087	255	S3017_5	5	7494	t.05.28	0	275593	267593	TRUE
275633	51	S3017_5	6	8040	t.05.28	0	275593	267593	TRUE
#VALUE!	48	S3017_5	.	7	.	.	.	.	FALSE
#VALUE!	16	S3017_5	.	75	.	.	.	.	FALSE
277609	211	S3017_5	3	0	t.05.29	2685	280294	277609	TRUE
277842	403	S3017_5	2	233	t.05.29	2685	280294	277609	TRUE
278272	233	S3017_5	4	663	t.05.29	2685	280294	277609	TRUE
278528	163	S3017_5	5	919	t.05.29	2685	280294	277609	TRUE
278714	208	S3017_5	6	1105	t.05.29	2685	280294	277609	TRUE
278944	240	S3017_5	7	1335	t.05.29	2685	280294	277609	TRUE
279201	163	S3017_5	7	1592	t.05.29	2685	280294	277609	TRUE
279388	460	S3017_5	8	1779	t.05.29	2685	280294	277609	TRUE
279873	456	S3017_5	9	2264	t.05.29	2685	280294	277609	TRUE
280348	43	S3017_5	.	2739	t.05.29	2685	280294	277609	TRUE
#VALUE!	3	S3017_5	.	24	.	.	.	.	FALSE
#VALUE!	49	S3017_5	.	68	.	.	.	.	FALSE
281859	355	S3017_5	1	0	t.05.30	6787	288646	281859	TRUE
282223	178	S3017_5	1	364	t.05.30	6787	288646	281859	TRUE
282429	72	S3017_5	2	570	t.05.30	6787	288646	281859	TRUE
282552	161	S3017_5	2	693	t.05.30	6787	288646	281859	TRUE
282724	143	S3017_5	2	865	t.05.30	6787	288646	281859	TRUE
282945	289	S3017_5	2	1086	t.05.30	6787	288646	281859	TRUE
283254	208	S3017_5	3	1395	t.05.30	6787	288646	281859	TRUE
283486	512	S3017_5	3	1627	t.05.30	6787	288646	281859	TRUE
284022	75	S3017_5	5	2163	t.05.30	6787	288646	281859	TRUE
284368	33	S3017_5	.	2509	t.05.30	6787	288646	281859	TRUE
284581	370	S3017_5	5	2722	t.05.30	6787	288646	281859	TRUE
284973	171	S3017_5	6	3114	t.05.30	6787	288646	281859	TRUE
285167	579	S3017_5	6	3308	t.05.30	6787	288646	281859	TRUE
285799	399	S3017_5	2	3940	t.05.30	6787	288646	281859	TRUE
286214	192	S3017_5	1	4355	t.05.30	6787	288646	281859	TRUE
286432	458	S3017_5	3	4573	t.05.30	6787	288646	281859	TRUE
286910	319	S3017_5	3	5051	t.05.30	6787	288646	281859	TRUE
287253	286	S3017_5	4	5394	t.05.30	6787	288646	281859	TRUE
287565	232	S3017_5	5	5706	t.05.30	6787	288646	281859	TRUE
287827	198	S3017_5	4	5968	t.05.30	6787	288646	281859	TRUE
288046	221	S3017_5	3	6187	t.05.30	6787	288646	281859	TRUE
288297	314	S3017_5	5	6438	t.05.30	6787	288646	281859	TRUE
288638	91	S3017_5	6	6779	t.05.30	6787	288646	281859	TRUE
310870	37	S3017_5	21	178	.	.	327582	310692	FALSE
311144	331	S3017_5	2	452	.	.	327582	310692	FALSE
311494	335	S3017_5	2	802	.	.	327582	310692	FALSE
311847	283	S3017_5	13	1155	.	.	327582	310692	FALSE
312154	312	S3017_5	20	1462	.	.	327582	310692	FALSE
312490	308	S3017_5	22	1798	.	.	327582	310692	FALSE
312817	283	S3017_5	21	2125	.	.	327582	310692	FALSE
313115	157	S3017_5	20	2423	.	.	327582	310692	FALSE
313298	272	S3017_5	23	2606	.	.	327582	310692	FALSE
313592	305	S3017_5	23	2900	.	.	327582	310692	FALSE
313926	306	S3017_5	.	3234	.	.	327582	310692	FALSE
314243	215	S3017_5	.	3551	.	.	327582	310692	FALSE
314483	389	S3017_5	.	3791	.	.	327582	310692	FALSE
314896	167	S3017_5	.	4204	.	.	327582	310692	FALSE
315107	200	S3017_5	26	4415	.	.	327582	310692	FALSE
315315	211	S3017_5	20	4623	.	.	327582	310692	FALSE
315551	264	S3017_5	3	4859	.	.	327582	310692	FALSE
315841	343	S3017_5	16	5149	.	.	327582	310692	FALSE
316207	249	S3017_5	23	5515	.	.	327582	310692	FALSE
316474	286	S3017_5	23	5782	.	.	327582	310692	FALSE
316768	179	S3017_5	22	6076	.	.	327582	310692	FALSE
316972	234	S3017_5	23	6280	.	.	327582	310692	FALSE
317230	247	S3017_5	.	6538	.	.	327582	310692	FALSE
317501	147	S3017_5	.	6809	.	.	327582	310692	FALSE
317673	290	S3017_5	.	6981	.	.	327582	310692	FALSE
318034	156	S3017_5	.	7342	.	.	327582	310692	FALSE
318216	296	S3017_5	.	7524	.	.	327582	310692	FALSE
318533	132	S3017_5	.	7841	.	.	327582	310692	FALSE
318714	430	S3017_5	.	8022	.	.	327582	310692	FALSE
319164	245	S3017_5	21	8472	.	.	327582	310692	FALSE
319429	337	S3017_5	22	8737	.	.	327582	310692	FALSE
319786	309	S3017_5	23	9094	.	.	327582	310692	FALSE
320140	478	S3017_5	13	9448	.	.	327582	310692	FALSE
320638	579	S3017_5	14	9946	.	.	327582	310692	FALSE
321238	276	S3017_5	21	10546	.	.	327582	310692	FALSE
321534	112	S3017_5	23	10842	.	.	327582	310692	FALSE
321683	155	S3017_5	26	10991	.	.	327582	310692	FALSE
321859	233	S3017_5	26	11167	.	.	327582	310692	FALSE
322111	335	S3017_5	27	11419	.	.	327582	310692	FALSE
322465	317	S3017_5	28	11773	.	.	327582	310692	FALSE
322802	268	S3017_5	29	12110	.	.	327582	310692	FALSE
323092	380	S3017_5	30	12400	.	.	327582	310692	FALSE
323503	203	S3017_5	27	12811	.	.	327582	310692	FALSE
323736	172	S3017_5	.	13044	.	.	327582	310692	FALSE
323952	226	S3017_5	.	13260	.	.	327582	310692	FALSE
324199	342	S3017_5	.	13507	.	.	327582	310692	FALSE
324564	491	S3017_5	.	13872	.	.	327582	310692	FALSE
325081	115	S3017_5	.	14389	.	.	327582	310692	FALSE
325220	140	S3017_5	.	14528	.	.	327582	310692	FALSE
325406	384	S3017_5	25	14714	.	.	327582	310692	FALSE
325816	220	S3017_5	20	15124	.	.	327582	310692	FALSE
326057	149	S3017_5	21	15365	.	.	327582	310692	FALSE
326229	272	S3017_5	.	15537	.	.	327582	310692	FALSE
326519	187	S3017_5	23	15827	.	.	327582	310692	FALSE
326722	153	S3017_5	28	16030	.	.	327582	310692	FALSE
326891	347	S3017_5	23	16199	.	.	327582	310692	FALSE
327275	169	S3017_5	26	16583	.	.	327582	310692	FALSE
327802	148	S3017_5	29	17110	.	.	327582	310692	FALSE
327970	189	S3017_5	30	17278	.	.	327582	310692	FALSE
#VALUE!	86	S3017_5	.	7	.	.	.	.	FALSE
328575	406	S3017_5	19	0	.	.	336203	328575	FALSE
329022	370	S3017_5	9	447	.	.	336203	328575	FALSE
329400	165	S3017_5	2	825	.	.	336203	328575	FALSE
329592	246	S3017_5	.	1017	.	.	336203	328575	FALSE
329863	299	S3017_5	13	1288	.	.	336203	328575	FALSE
330186	108	S3017_5	.	1611	.	.	336203	328575	FALSE
330314	280	S3017_5	13	1739	.	.	336203	328575	FALSE
330607	160	S3017_5	13	2032	.	.	336203	328575	FALSE
330796	312	S3017_5	.	2221	.	.	336203	328575	FALSE
331128	229	S3017_5	.	2553	.	.	336203	328575	FALSE
331369	145	S3017_5	.	2794	.	.	336203	328575	FALSE
331558	303	S3017_5	22	2983	.	.	336203	328575	FALSE
331884	102	S3017_5	24	3309	.	.	336203	328575	FALSE
332011	112	S3017_5	24	3436	.	.	336203	328575	FALSE
332145	398	S3017_5	24	3570	.	.	336203	328575	FALSE
332561	251	S3017_5	18	3986	.	.	336203	328575	FALSE
332833	495	S3017_5	18	4258	.	.	336203	328575	FALSE
333339	293	S3017_5	24	4764	.	.	336203	328575	FALSE
333652	227	S3017_5	.	5077	.	.	336203	328575	FALSE
333889	194	S3017_5	24	5314	.	.	336203	328575	FALSE
334212	169	S3017_5	24	5637	.	.	336203	328575	FALSE
334404	194	S3017_5	26	5829	.	.	336203	328575	FALSE
334605	316	S3017_5	26	6030	.	.	336203	328575	FALSE
334956	52	S3017_5	.	6381	.	.	336203	328575	FALSE
335069	26	S3017_5	.	6494	.	.	336203	328575	FALSE
335188	244	S3017_5	.	6613	.	.	336203	328575	FALSE
335460	209	S3017_5	.	6885	.	.	336203	328575	FALSE
335694	134	S3017_5	.	7119	.	.	336203	328575	FALSE
