onset	duration	RECORDING_SESSION_LABEL	CURRENT_SAC_ADJUSTED	CURRENT_SAC_AMPLITUDE	CURRENT_SAC_AVG_VELOCITY	CURRENT_SAC_DIRECTION	CURRENT_SAC_END_INTEREST_AREA_ID	CURRENT_SAC_START_INTEREST_AREA_ID	CURRENT_SAC_START_TIME	SentenceID	SentenceRT	TRUEOffset	TRUEOnset
250569	15	S3013_5	FALSE	0.71	47.32	RIGHT	.	16	6722	.	.	252429	243847
250758	36	S3013_5	FALSE	5.75	159.62	RIGHT	.	.	6911	.	.	252429	243847
251062	55	S3013_5	FALSE	7.42	134.89	LEFT	21	9	7215	.	.	252429	243847
251393	14	S3013_5	FALSE	0.8	56.93	DOWN	20	21	7546	.	.	252429	243847
251543	25	S3013_5	FALSE	2.42	96.65	DOWN	.	20	7696	.	.	252429	243847
251814	28	S3013_5	FALSE	2.96	105.54	RIGHT	31	.	7967	.	.	252429	243847
251990	57	S3013_5	FALSE	5.78	101.39	LEFT	26	31	8143	.	.	252429	243847
252299	20	S3013_5	FALSE	1.21	60.63	LEFT	25	.	8452	.	.	252429	243847
252567	30	S3013_5	FALSE	1.94	64.64	UP	18	.	8720	.	.	252429	243847
252955	45	S3013_5	FALSE	1.99	44.27	UP	12	18	9108	.	.	252429	243847
253591	30	S3013_5	FALSE	2.99	99.76	UP	1	14	260	.	.	257328	253331
253875	207	S3013_5	FALSE	3	14.48	UP	1	14	544	.	.	257328	253331
254343	37	S3013_5	FALSE	0.76	20.6	RIGHT	5	4	1012	.	.	257328	253331
254620	28	S3013_5	FALSE	2.48	88.65	RIGHT	6	4	1289	.	.	257328	253331
254915	27	S3013_5	FALSE	3.14	116.27	RIGHT	8	6	1584	.	.	257328	253331
255117	10	S3013_5	FALSE	0.69	68.6	LEFT	7	7	1786	.	.	257328	253331
255379	25	S3013_5	FALSE	2.21	88.53	RIGHT	8	7	2048	.	.	257328	253331
255681	21	S3013_5	FALSE	1.4	66.65	RIGHT	9	8	2350	.	.	257328	253331
255865	30	S3013_5	FALSE	2.98	99.48	RIGHT	11	9	2534	.	.	257328	253331
256288	67	S3013_5	FALSE	11.87	177.16	LEFT	14	11	2957	.	.	257328	253331
256571	21	S3013_5	FALSE	1.42	67.62	RIGHT	.	14	3240	.	.	257328	253331
256912	24	S3013_5	FALSE	2.08	86.85	DOWN	.	.	3581	.	.	257328	253331
257160	25	S3013_5	FALSE	1.88	75.21	DOWN	.	.	3829	.	.	257328	253331
257385	41	S3013_5	FALSE	1.89	45.99	LEFT	.	20	4054	.	.	257328	253331
258465	64	S3013_5	FALSE	4.96	77.47	UP	1	24	251	.	.	263573	258214
258714	41	S3013_5	FALSE	1.29	31.54	RIGHT	2	1	500	.	.	263573	258214
258948	15	S3013_5	FALSE	0.81	54.32	LEFT	1	2	734	.	.	263573	258214
259188	21	S3013_5	FALSE	2.9	137.98	RIGHT	.	.	974	.	.	263573	258214
259829	20	S3013_5	FALSE	1.69	84.65	RIGHT	15	14	1615	.	.	263573	258214
259934	26	S3013_5	FALSE	1.67	64.13	RIGHT	16	15	1720	.	.	263573	258214
260234	27	S3013_5	FALSE	2.93	108.61	RIGHT	.	16	2020	.	.	263573	258214
260713	23	S3013_5	FALSE	1.86	80.73	RIGHT	.	.	2499	.	.	263573	258214
260856	39	S3013_5	FALSE	2.24	57.39	RIGHT	10	.	2642	.	.	263573	258214
261137	18	S3013_5	FALSE	1.04	57.74	RIGHT	.	10	2923	.	.	263573	258214
261196	78	S3013_5	FALSE	12.65	162.23	LEFT	13	10	2982	.	.	263573	258214
261665	19	S3013_5	FALSE	1.24	65.45	UP	12	.	3451	.	.	263573	258214
261746	40	S3013_5	FALSE	1.16	29.09	UP	2	12	3532	.	.	263573	258214
262160	27	S3013_5	FALSE	2.75	101.99	DOWN	19	1	3946	.	.	263573	258214
262268	42	S3013_5	FALSE	1.82	43.36	RIGHT	14	.	4054	.	.	263573	258214
262521	28	S3013_5	FALSE	2.91	103.95	RIGHT	22	14	4307	.	.	263573	258214
262951	59	S3013_5	FALSE	7.39	125.33	RIGHT	10	16	4737	.	.	263573	258214
263185	89	S3013_5	FALSE	10.94	122.93	LEFT	14	10	4971	.	.	263573	258214
263316	19	S3013_5	FALSE	1.15	60.7	DOWN	14	3	5102	.	.	263573	258214
263439	24	S3013_5	FALSE	1.9	79.24	LEFT	18	20	5225	.	.	263573	258214
263739	22	S3013_5	FALSE	1.35	61.34	DOWN	25	18	5525	.	.	263573	258214
263935	46	S3013_5	FALSE	1.93	41.99	UP	18	26	5721	.	.	263573	258214
