onset	duration	RECORDING_SESSION_LABEL	CURRENT_SAC_ADJUSTED	CURRENT_SAC_AMPLITUDE	CURRENT_SAC_AVG_VELOCITY	CURRENT_SAC_DIRECTION	CURRENT_SAC_END_INTEREST_AREA_ID	CURRENT_SAC_START_INTEREST_AREA_ID	CURRENT_SAC_START_TIME	SentenceID	SentenceRT	TRUEOffset	TRUEOnset
126496	23	S3013_2	TRUE	1.97	85.59	RIGHT	4	2	618	t.03.21	2337	128215	125878
126692	28	S3013_2	TRUE	3.42	122.07	RIGHT	6	4	814	t.03.21	2337	128215	125878
127007	21	S3013_2	TRUE	1.55	73.77	RIGHT	7	6	1129	t.03.21	2337	128215	125878
127250	24	S3013_2	TRUE	2.08	86.77	RIGHT	9	7	1372	t.03.21	2337	128215	125878
127513	25	S3013_2	TRUE	2.37	94.79	RIGHT	10	9	1635	t.03.21	2337	128215	125878
127771	23	S3013_2	TRUE	1.88	81.59	RIGHT	12	10	1893	t.03.21	2337	128215	125878
128021	19	S3013_2	TRUE	1.05	55.11	RIGHT	13	12	2143	t.03.21	2337	128215	125878
128192	22	S3013_2	TRUE	1.63	73.97	LEFT	11	13	2314	t.03.21	2337	128215	125878
129917	11	S3013_2	TRUE	0.58	52.89	LEFT	3	3	273	t.03.22	1885	131529	129644
130223	13	S3013_2	TRUE	0.85	65.64	LEFT	2	3	579	t.03.22	1885	131529	129644
130316	44	S3013_2	TRUE	3.23	73.35	RIGHT	5	2	672	t.03.22	1885	131529	129644
130571	25	S3013_2	TRUE	1.96	78.58	RIGHT	7	5	927	t.03.22	1885	131529	129644
130808	23	S3013_2	TRUE	2	87.15	RIGHT	7	7	1164	t.03.22	1885	131529	129644
131035	25	S3013_2	TRUE	2.27	90.77	RIGHT	.	7	1391	t.03.22	1885	131529	129644
131313	86	S3013_2	TRUE	0.41	4.71	.	10	9	1669	t.03.22	1885	131529	129644
131455	20	S3013_2	TRUE	0.41	20.25	.	10	9	1811	t.03.22	1885	131529	129644
131582	48	S3013_2	TRUE	.	.	DOWN	.	10	1938	t.03.22	1885	131529	129644
133192	25	S3013_2	TRUE	2.33	93.1	RIGHT	3	2	248	t.03.23	2558	135502	132944
133421	26	S3013_2	TRUE	2.06	79.36	RIGHT	4	2	477	t.03.23	2558	135502	132944
133765	17	S3013_2	TRUE	1.02	59.85	LEFT	3	3	821	t.03.23	2558	135502	132944
134044	29	S3013_2	TRUE	4.2	144.94	RIGHT	7	3	1100	t.03.23	2558	135502	132944
134140	212	S3013_2	TRUE	7.9	37.28	DOWN	.	7	1196	t.03.23	2558	135502	132944
134463	20	S3013_2	TRUE	1.58	78.77	RIGHT	8	7	1519	t.03.23	2558	135502	132944
134634	22	S3013_2	TRUE	1.61	73.16	RIGHT	9	8	1690	t.03.23	2558	135502	132944
134882	27	S3013_2	TRUE	2.39	88.48	RIGHT	11	9	1938	t.03.23	2558	135502	132944
135134	20	S3013_2	TRUE	1.19	59.56	RIGHT	12	11	2190	t.03.23	2558	135502	132944
135336	23	S3013_2	TRUE	1.9	82.68	LEFT	10	12	2392	t.03.23	2558	135502	132944
137124	14	S3013_2	TRUE	0.8	57.48	UP	3	3	197	t.03.24	4597	141524	136927
137484	19	S3013_2	TRUE	0.48	25.37	.	3	3	557	t.03.24	4597	141524	136927
137672	25	S3013_2	TRUE	2.2	87.98	LEFT	2	3	745	t.03.24	4597	141524	136927
138040	31	S3013_2	TRUE	4.49	144.86	RIGHT	6	2	1113	t.03.24	4597	141524	136927
138335	22	S3013_2	TRUE	1.54	69.8	RIGHT	7	6	1408	t.03.24	4597	141524	136927
138542	24	S3013_2	TRUE	2.21	92.11	RIGHT	8	7	1615	t.03.24	4597	141524	136927
138810	19	S3013_2	TRUE	1.36	71.8	LEFT	7	8	1883	t.03.24	4597	141524	136927
138919	35	S3013_2	TRUE	2.61	74.66	LEFT	5	7	1992	t.03.24	4597	141524	136927
139353	25	S3013_2	TRUE	2.39	95.53	RIGHT	7	5	2426	t.03.24	4597	141524	136927
139569	19	S3013_2	TRUE	1.12	58.86	RIGHT	.	7	2642	t.03.24	4597	141524	136927
139862	22	S3013_2	TRUE	2.17	98.64	RIGHT	9	7	2935	t.03.24	4597	141524	136927
140008	313	S3013_2	TRUE	2.17	6.93	RIGHT	9	7	3081	t.03.24	4597	141524	136927
140576	23	S3013_2	TRUE	2.17	94.35	RIGHT	9	7	3649	t.03.24	4597	141524	136927
141005	28	S3013_2	TRUE	2.03	72.64	RIGHT	10	9	4078	t.03.24	4597	141524	136927
141329	27	S3013_2	TRUE	1.87	69.3	RIGHT	11	10	4402	t.03.24	4597	141524	136927
141561	67	S3013_2	TRUE	5.03	75.06	LEFT	9	11	4634	t.03.24	4597	141524	136927
143177	12	S3013_2	TRUE	0.7	58.13	RIGHT	1	1	200	t.03.25	4288	147265	142977
143431	27	S3013_2	TRUE	3.34	123.86	RIGHT	3	1	454	t.03.25	4288	147265	142977
143889	23	S3013_2	TRUE	2.13	92.71	RIGHT	5	3	912	t.03.25	4288	147265	142977
144162	23	S3013_2	TRUE	1.05	45.52	RIGHT	6	5	1185	t.03.25	4288	147265	142977
144584	25	S3013_2	TRUE	1.99	79.43	RIGHT	7	5	1607	t.03.25	4288	147265	142977
144971	25	S3013_2	TRUE	2.18	87.19	RIGHT	8	7	1994	t.03.25	4288	147265	142977
145221	26	S3013_2	TRUE	2.35	90.27	RIGHT	10	8	2244	t.03.25	4288	147265	142977
145635	22	S3013_2	TRUE	1.86	84.75	RIGHT	11	10	2658	t.03.25	4288	147265	142977
145990	21	S3013_2	TRUE	1.4	66.62	LEFT	10	11	3013	t.03.25	4288	147265	142977
146227	18	S3013_2	TRUE	1.1	61.3	RIGHT	11	9	3250	t.03.25	4288	147265	142977
146545	67	S3013_2	TRUE	10.35	154.46	LEFT	2	11	3568	t.03.25	4288	147265	142977
146893	24	S3013_2	TRUE	2.26	94.12	RIGHT	4	2	3916	t.03.25	4288	147265	142977
147018	359	S3013_2	TRUE	2.89	8.06	RIGHT	6	4	4041	t.03.25	4288	147265	142977
148968	7	S3013_2	TRUE	0.4	56.74	.	1	2	241	t.03.26	2645	151372	148727
149192	40	S3013_2	TRUE	3.44	86.05	RIGHT	3	1	465	t.03.26	2645	151372	148727
149255	20	S3013_2	TRUE	3.44	172.1	RIGHT	3	1	528	t.03.26	2645	151372	148727
149610	27	S3013_2	TRUE	3.22	119.1	RIGHT	5	3	883	t.03.26	2645	151372	148727
149898	25	S3013_2	TRUE	2	80.04	RIGHT	7	5	1171	t.03.26	2645	151372	148727
150279	21	S3013_2	TRUE	1.42	67.67	RIGHT	8	7	1552	t.03.26	2645	151372	148727
150530	12	S3013_2	TRUE	0.76	63.11	LEFT	7	8	1803	t.03.26	2645	151372	148727
150702	27	S3013_2	TRUE	2.38	88.13	RIGHT	9	7	1975	t.03.26	2645	151372	148727
151064	15	S3013_2	TRUE	0.85	56.79	LEFT	9	9	2337	t.03.26	2645	151372	148727
151200	62	S3013_2	TRUE	8.91	143.65	LEFT	2	9	2473	t.03.26	2645	151372	148727
153042	23	S3013_2	TRUE	0.96	41.94	UP	3	3	215	t.03.27	2527	155354	152827
153241	25	S3013_2	TRUE	1.16	46.24	RIGHT	5	3	414	t.03.27	2527	155354	152827
153429	18	S3013_2	TRUE	0.93	51.82	RIGHT	5	5	602	t.03.27	2527	155354	152827
154153	21	S3013_2	TRUE	1.74	82.73	RIGHT	7	5	1326	t.03.27	2527	155354	152827
154370	18	S3013_2	TRUE	0.94	52.03	RIGHT	8	7	1543	t.03.27	2527	155354	152827
154690	22	S3013_2	TRUE	1.65	74.83	RIGHT	9	7	1863	t.03.27	2527	155354	152827
155129	22	S3013_2	TRUE	1.74	79.25	RIGHT	11	9	2302	t.03.27	2527	155354	152827
155378	39	S3013_2	TRUE	2.37	60.68	RIGHT	13	11	2551	t.03.27	2527	155354	152827
157025	11	S3013_2	TRUE	0.69	62.96	LEFT	2	2	215	t.03.28	2609	159419	156810
157322	28	S3013_2	TRUE	3.66	130.82	RIGHT	4	2	512	t.03.28	2609	159419	156810
157621	23	S3013_2	TRUE	2.06	89.71	RIGHT	5	4	811	t.03.28	2609	159419	156810
157845	21	S3013_2	TRUE	1.35	64.36	RIGHT	5	5	1035	t.03.28	2609	159419	156810
158203	30	S3013_2	TRUE	2.06	68.64	RIGHT	7	5	1393	t.03.28	2609	159419	156810
158549	27	S3013_2	TRUE	2.68	99.13	RIGHT	8	7	1739	t.03.28	2609	159419	156810
158792	24	S3013_2	TRUE	1.46	60.67	RIGHT	8	8	1982	t.03.28	2609	159419	156810
159044	27	S3013_2	TRUE	3.41	126.33	LEFT	7	8	2234	t.03.28	2609	159419	156810
159229	50	S3013_2	TRUE	5.1	101.95	LEFT	4	7	2419	t.03.28	2609	159419	156810
181665	79	S3013_2	FALSE	11.94	151.18	LEFT	.	18	289	.	.	190268	181376
182096	55	S3013_2	FALSE	6.55	119.14	RIGHT	6	.	720	.	.	190268	181376
182220	56	S3013_2	FALSE	4.58	81.85	LEFT	5	7	844	.	.	190268	181376
182530	13	S3013_2	FALSE	0.71	54.53	LEFT	3	4	1154	.	.	190268	181376
182666	34	S3013_2	FALSE	3.17	93.24	RIGHT	5	3	1290	.	.	190268	181376
183131	6	S3013_2	FALSE	0.31	50.89	.	5	5	1755	.	.	190268	181376
183501	49	S3013_2	FALSE	2.9	59.17	RIGHT	6	5	2125	.	.	190268	181376
183726	37	S3013_2	FALSE	1.83	49.4	RIGHT	7	7	2350	.	.	190268	181376
184166	27	S3013_2	FALSE	3.23	119.53	RIGHT	.	7	2790	.	.	190268	181376
184558	57	S3013_2	FALSE	6.46	113.25	LEFT	5	.	3182	.	.	190268	181376
184754	28	S3013_2	FALSE	3.04	108.56	LEFT	11	5	3378	.	.	190268	181376
184998	21	S3013_2	FALSE	1.49	70.98	RIGHT	13	12	3622	.	.	190268	181376
185343	24	S3013_2	FALSE	1.63	67.85	RIGHT	14	13	3967	.	.	190268	181376
185610	29	S3013_2	FALSE	2.56	88.35	RIGHT	16	14	4234	.	.	190268	181376
185880	27	S3013_2	FALSE	2.4	88.96	RIGHT	.	16	4504	.	.	190268	181376
186304	28	S3013_2	FALSE	2.98	106.48	LEFT	.	18	4928	.	.	190268	181376
186574	20	S3013_2	FALSE	1.46	73.09	LEFT	14	15	5198	.	.	190268	181376
186668	33	S3013_2	FALSE	4.7	142.48	RIGHT	.	14	5292	.	.	190268	181376
187150	23	S3013_2	FALSE	2	87.01	LEFT	16	18	5774	.	.	190268	181376
187300	52	S3013_2	FALSE	5.85	112.41	LEFT	22	16	5924	.	.	190268	181376
187493	11	S3013_2	FALSE	0.64	58.46	UP	22	.	6117	.	.	190268	181376
187672	22	S3013_2	FALSE	1.8	81.96	RIGHT	23	21	6296	.	.	190268	181376
187953	24	S3013_2	FALSE	1.92	80.11	RIGHT	25	23	6577	.	.	190268	181376
188307	26	S3013_2	FALSE	2.76	106.15	RIGHT	26	24	6931	.	.	190268	181376
188584	25	S3013_2	FALSE	2.8	111.88	RIGHT	.	26	7208	.	.	190268	181376
188928	23	S3013_2	FALSE	1.76	76.64	RIGHT	.	.	7552	.	.	190268	181376
189234	22	S3013_2	FALSE	1.84	83.85	LEFT	28	29	7858	.	.	190268	181376
189489	49	S3013_2	FALSE	5.72	116.66	LEFT	24	28	8113	.	.	190268	181376
189943	20	S3013_2	FALSE	1.49	74.25	RIGHT	34	34	8567	.	.	190268	181376
190123	28	S3013_2	FALSE	2.87	102.51	RIGHT	37	34	8747	.	.	190268	181376
190392	22	S3013_2	FALSE	1.27	57.76	RIGHT	38	37	9016	.	.	190268	181376
190608	42	S3013_2	FALSE	4.41	105.07	LEFT	24	38	9232	.	.	190268	181376
191521	255	S3013_2	FALSE	2.85	11.18	DOWN	.	11	345	.	.	196504	191176
191908	22	S3013_2	FALSE	1.83	82.97	LEFT	2	8	732	.	.	196504	191176
192075	43	S3013_2	FALSE	1.27	29.64	UP	.	2	899	.	.	196504	191176
192446	222	S3013_2	FALSE	3.58	16.15	RIGHT	.	2	1270	.	.	196504	191176
192831	35	S3013_2	FALSE	3.6	102.76	RIGHT	.	2	1655	.	.	196504	191176
193123	34	S3013_2	FALSE	3.58	105.2	RIGHT	.	2	1947	.	.	196504	191176
193239	44	S3013_2	FALSE	0.69	15.8	RIGHT	.	7	2063	.	.	196504	191176
193633	32	S3013_2	FALSE	1.69	52.7	RIGHT	8	8	2457	.	.	196504	191176
193880	25	S3013_2	FALSE	2.57	102.64	DOWN	12	8	2704	.	.	196504	191176
194158	20	S3013_2	FALSE	1.19	59.45	RIGHT	13	12	2982	.	.	196504	191176
194457	21	S3013_2	FALSE	1.52	72.6	RIGHT	13	13	3281	.	.	196504	191176
194700	26	S3013_2	FALSE	2.7	103.78	LEFT	12	13	3524	.	.	196504	191176
194909	23	S3013_2	FALSE	1.87	81.12	DOWN	16	12	3733	.	.	196504	191176
195212	45	S3013_2	FALSE	2.73	60.68	RIGHT	19	16	4036	.	.	196504	191176
195551	20	S3013_2	FALSE	1.37	68.74	RIGHT	21	19	4375	.	.	196504	191176
195751	55	S3013_2	FALSE	5.86	106.56	LEFT	11	21	4575	.	.	196504	191176
196040	12	S3013_2	FALSE	0.68	56.73	UP	10	11	4864	.	.	196504	191176
#VALUE!	17	S3013_2	FALSE	0.89	52.12	RIGHT	.	.	85	.	.	.	.
197390	17	S3013_2	FALSE	0.89	52.12	RIGHT	.	.	-2	.	.	204306	197392
198088	49	S3013_2	FALSE	2.42	49.44	UP	.	.	696	.	.	204306	197392
198565	21	S3013_2	FALSE	1.72	81.75	UP	2	.	1173	.	.	204306	197392
198955	24	S3013_2	FALSE	2.62	109.1	RIGHT	4	3	1563	.	.	204306	197392
199227	33	S3013_2	FALSE	3.62	109.55	RIGHT	7	4	1835	.	.	204306	197392
199493	19	S3013_2	FALSE	1.27	66.75	LEFT	7	7	2101	.	.	204306	197392
199760	26	S3013_2	FALSE	2.59	99.59	RIGHT	7	7	2368	.	.	204306	197392
199996	20	S3013_2	FALSE	1.38	68.96	RIGHT	.	8	2604	.	.	204306	197392
200161	30	S3013_2	FALSE	2.88	95.85	LEFT	7	.	2769	.	.	204306	197392
200433	24	S3013_2	FALSE	2.01	83.61	LEFT	6	7	3041	.	.	204306	197392
200798	23	S3013_2	FALSE	1.58	68.81	RIGHT	7	6	3406	.	.	204306	197392
201110	39	S3013_2	FALSE	4.38	112.33	LEFT	.	7	3718	.	.	204306	197392
201452	39	S3013_2	FALSE	2.29	58.61	DOWN	.	.	4060	.	.	204306	197392
201808	23	S3013_2	FALSE	1.41	61.35	DOWN	.	.	4416	.	.	204306	197392
202037	77	S3013_2	FALSE	9.92	128.83	RIGHT	11	.	4645	.	.	204306	197392
202328	22	S3013_2	FALSE	1.67	75.71	LEFT	.	11	4936	.	.	204306	197392
202420	29	S3013_2	FALSE	2.94	101.52	LEFT	7	8	5028	.	.	204306	197392
202817	21	S3013_2	FALSE	1.47	69.77	RIGHT	7	7	5425	.	.	204306	197392
203300	309	S3013_2	FALSE	5.21	16.85	DOWN	.	7	5908	.	.	204306	197392
203692	52	S3013_2	FALSE	5.02	96.51	LEFT	.	7	6300	.	.	204306	197392
204023	41	S3013_2	FALSE	3.24	79.13	DOWN	.	.	6631	.	.	204306	197392
204254	34	S3013_2	FALSE	1.51	44.46	LEFT	.	.	6862	.	.	204306	197392
204740	69	S3013_2	FALSE	4.77	69.15	UP	4	.	7348	.	.	204306	197392
205170	80	S3013_2	FALSE	4.81	60.07	UP	3	30	11	.	.	210847	205159
205307	65	S3013_2	FALSE	4.86	74.8	UP	3	30	148	.	.	210847	205159
205467	21	S3013_2	FALSE	4.85	230.87	UP	3	30	308	.	.	210847	205159
205546	43	S3013_2	FALSE	3.8	88.48	LEFT	1	15	387	.	.	210847	205159
205948	25	S3013_2	FALSE	2.42	96.63	RIGHT	14	1	789	.	.	210847	205159
206206	25	S3013_2	FALSE	2.72	108.65	RIGHT	16	14	1047	.	.	210847	205159
206447	19	S3013_2	FALSE	1.56	82.23	RIGHT	16	16	1288	.	.	210847	205159
206756	24	S3013_2	FALSE	2.88	119.98	RIGHT	.	16	1597	.	.	210847	205159
206995	19	S3013_2	FALSE	1.57	82.63	RIGHT	.	.	1836	.	.	210847	205159
207205	22	S3013_2	FALSE	1.6	72.63	RIGHT	.	.	2046	.	.	210847	205159
207462	63	S3013_2	FALSE	10.55	167.44	LEFT	23	10	2303	.	.	210847	205159
207612	101	S3013_2	FALSE	10.44	103.38	LEFT	23	10	2453	.	.	210847	205159
207898	25	S3013_2	FALSE	2.38	95.34	RIGHT	15	22	2739	.	.	210847	205159
208345	39	S3013_2	FALSE	2.59	66.36	RIGHT	.	23	3186	.	.	210847	205159
208670	25	S3013_2	FALSE	1.84	73.43	RIGHT	18	17	3511	.	.	210847	205159
208882	24	S3013_2	FALSE	2.2	91.75	LEFT	25	18	3723	.	.	210847	205159
209068	24	S3013_2	FALSE	1.27	52.82	DOWN	25	25	3909	.	.	210847	205159
209463	28	S3013_2	FALSE	2.85	101.91	RIGHT	27	25	4304	.	.	210847	205159
210014	26	S3013_2	FALSE	2.32	89.41	RIGHT	.	27	4855	.	.	210847	205159
210267	49	S3013_2	FALSE	8.57	174.97	LEFT	22	28	5108	.	.	210847	205159
210534	21	S3013_2	FALSE	1.43	68.08	LEFT	21	22	5375	.	.	210847	205159
210847	24	S3013_2	FALSE	2.77	115.53	RIGHT	33	21	5688	.	.	210847	205159
211072	37	S3013_2	FALSE	2.08	56.34	RIGHT	34	33	5913	.	.	210847	205159
211284	25	S3013_2	FALSE	1.99	79.76	RIGHT	36	34	6125	.	.	210847	205159
#VALUE!	17	S3013_2	FALSE	0.94	55.24	RIGHT	.	.	67	.	.	.	.
212038	370	S3013_2	FALSE	11.21	30.31	LEFT	.	.	246	.	.	215098	211792
212570	15	S3013_2	FALSE	1.01	67.21	LEFT	.	.	778	.	.	215098	211792
212946	14	S3013_2	FALSE	0.63	45.01	LEFT	.	2	1154	.	.	215098	211792
213034	45	S3013_2	FALSE	4.31	95.69	RIGHT	4	.	1242	.	.	215098	211792
213371	24	S3013_2	FALSE	1.12	46.8	LEFT	4	4	1579	.	.	215098	211792
213482	29	S3013_2	FALSE	2.78	95.98	LEFT	7	4	1690	.	.	215098	211792
213794	9	S3013_2	FALSE	0.5	55.03	.	7	7	2002	.	.	215098	211792
213935	27	S3013_2	FALSE	2.58	95.41	RIGHT	4	7	2143	.	.	215098	211792
214298	45	S3013_2	FALSE	2.39	53.05	DOWN	13	4	2506	.	.	215098	211792
214574	12	S3013_2	FALSE	0.67	55.63	UP	13	13	2782	.	.	215098	211792
215086	23	S3013_2	FALSE	1.44	62.8	DOWN	16	13	3294	.	.	215098	211792
215373	30	S3013_2	FALSE	3.6	119.83	RIGHT	20	12	3581	.	.	215098	211792
215600	73	S3013_2	FALSE	5.95	81.48	LEFT	2	.	3808	.	.	215098	211792
216368	35	S3013_2	FALSE	3	85.59	UP	.	10	376	.	.	221850	215992
216818	10	S3013_2	FALSE	0.44	44.48	.	4	3	826	.	.	221850	215992
217135	21	S3013_2	FALSE	1.21	57.43	LEFT	3	4	1143	.	.	221850	215992
217456	28	S3013_2	FALSE	3.19	113.96	RIGHT	5	3	1464	.	.	221850	215992
217668	15	S3013_2	FALSE	0.9	59.73	LEFT	4	5	1676	.	.	221850	215992
217910	23	S3013_2	FALSE	1.8	78.45	RIGHT	5	4	1918	.	.	221850	215992
218030	36	S3013_2	FALSE	1.08	29.88	RIGHT	6	5	2038	.	.	221850	215992
218464	23	S3013_2	FALSE	1.99	86.65	RIGHT	6	6	2472	.	.	221850	215992
218628	29	S3013_2	FALSE	3.07	105.86	RIGHT	8	6	2636	.	.	221850	215992
218933	58	S3013_2	FALSE	7.57	130.56	LEFT	11	8	2941	.	.	221850	215992
219308	23	S3013_2	FALSE	1.9	82.48	RIGHT	12	11	3316	.	.	221850	215992
219585	24	S3013_2	FALSE	2.08	86.5	RIGHT	13	12	3593	.	.	221850	215992
219807	19	S3013_2	FALSE	1.06	55.92	LEFT	12	13	3815	.	.	221850	215992
219960	19	S3013_2	FALSE	1.3	68.59	LEFT	11	12	3968	.	.	221850	215992
220410	7	S3013_2	FALSE	0.39	55.59	.	11	11	4418	.	.	221850	215992
220551	39	S3013_2	FALSE	2.33	59.82	RIGHT	13	11	4559	.	.	221850	215992
220789	26	S3013_2	FALSE	2.2	84.68	RIGHT	.	13	4797	.	.	221850	215992
220986	23	S3013_2	FALSE	1.49	64.82	RIGHT	.	15	4994	.	.	221850	215992
221310	26	S3013_2	FALSE	2.79	107.49	LEFT	20	15	5318	.	.	221850	215992
221583	23	S3013_2	FALSE	1.81	78.87	LEFT	20	20	5591	.	.	221850	215992
221758	50	S3013_2	FALSE	3.78	75.59	LEFT	17	20	5766	.	.	221850	215992
222945	343	S3013_2	FALSE	3.97	11.57	DOWN	.	15	203	.	.	229111	222742
223400	41	S3013_2	FALSE	4.1	99.91	DOWN	.	15	658	.	.	229111	222742
223502	25	S3013_2	FALSE	2.45	98.12	UP	.	2	760	.	.	229111	222742
223748	26	S3013_2	FALSE	1.46	56.08	LEFT	.	.	1006	.	.	229111	222742
223967	37	S3013_2	FALSE	4.3	116.32	RIGHT	.	2	1225	.	.	229111	222742
224444	44	S3013_2	FALSE	2.62	59.64	RIGHT	6	4	1702	.	.	229111	222742
224827	19	S3013_2	FALSE	1.26	66.55	RIGHT	7	6	2085	.	.	229111	222742
225025	27	S3013_2	FALSE	2.28	84.36	RIGHT	.	7	2283	.	.	229111	222742
225296	31	S3013_2	FALSE	3.83	123.42	RIGHT	.	.	2554	.	.	229111	222742
225580	15	S3013_2	FALSE	0.98	65.62	LEFT	.	.	2838	.	.	229111	222742
225812	26	S3013_2	FALSE	2.4	92.25	RIGHT	.	.	3070	.	.	229111	222742
226033	68	S3013_2	FALSE	12.22	179.67	LEFT	13	.	3291	.	.	229111	222742
226456	16	S3013_2	FALSE	0.25	15.64	.	13	13	3714	.	.	229111	222742
226674	26	S3013_2	FALSE	3.05	117.17	UP	.	13	3932	.	.	229111	222742
227110	31	S3013_2	FALSE	3.85	124.05	RIGHT	4	2	4368	.	.	229111	222742
227577	26	S3013_2	FALSE	2.55	98.09	RIGHT	6	4	4835	.	.	229111	222742
227841	20	S3013_2	FALSE	1.33	66.73	RIGHT	7	6	5099	.	.	229111	222742
228130	30	S3013_2	FALSE	2.81	93.71	RIGHT	.	7	5388	.	.	229111	222742
228488	24	S3013_2	FALSE	2.07	86.34	RIGHT	.	.	5746	.	.	229111	222742
228789	44	S3013_2	FALSE	2.3	52.2	RIGHT	.	.	6047	.	.	229111	222742
228989	69	S3013_2	FALSE	12.91	187.11	LEFT	13	.	6247	.	.	229111	222742
229304	24	S3013_2	FALSE	1.39	57.97	RIGHT	.	13	6562	.	.	229111	222742
229477	25	S3013_2	FALSE	2.04	81.5	DOWN	15	.	6735	.	.	229111	222742
230408	32	S3013_2	FALSE	3.41	106.41	UP	3	.	433	.	.	233318	229975
230664	10	S3013_2	FALSE	0.55	55.37	UP	3	3	689	.	.	233318	229975
230930	13	S3013_2	FALSE	0.71	54.84	LEFT	3	3	955	.	.	233318	229975
231280	25	S3013_2	FALSE	2.23	89.31	RIGHT	3	3	1305	.	.	233318	229975
231747	31	S3013_2	FALSE	3.93	126.71	RIGHT	.	3	1772	.	.	233318	229975
232011	42	S3013_2	FALSE	5.41	128.76	RIGHT	.	6	2036	.	.	233318	229975
232223	22	S3013_2	FALSE	1.91	86.7	RIGHT	.	10	2248	.	.	233318	229975
232464	13	S3013_2	FALSE	0.79	60.57	RIGHT	.	.	2489	.	.	233318	229975
232705	69	S3013_2	FALSE	13.65	197.89	LEFT	.	.	2730	.	.	233318	229975
233015	20	S3013_2	FALSE	0.9	44.9	LEFT	.	.	3040	.	.	233318	229975
233707	186	S3013_2	FALSE	11.02	59.25	DOWN	.	.	3732	.	.	233318	229975
234640	244	S3013_2	FALSE	2.79	11.43	UP	.	14	465	.	.	238745	234175
235109	30	S3013_2	FALSE	2.02	67.17	RIGHT	4	.	934	.	.	238745	234175
235350	48	S3013_2	FALSE	3.12	65.06	RIGHT	7	4	1175	.	.	238745	234175
235872	16	S3013_2	FALSE	0.75	46.73	LEFT	7	7	1697	.	.	238745	234175
236182	29	S3013_2	FALSE	3.01	103.93	RIGHT	.	7	2007	.	.	238745	234175
236386	21	S3013_2	FALSE	1.42	67.69	RIGHT	.	.	2211	.	.	238745	234175
236803	62	S3013_2	FALSE	9.21	148.62	LEFT	.	.	2628	.	.	238745	234175
237498	21	S3013_2	FALSE	9.01	428.84	LEFT	.	.	3323	.	.	238745	234175
237841	12	S3013_2	FALSE	0.57	47.15	DOWN	.	.	3666	.	.	238745	234175
238210	128	S3013_2	FALSE	0.29	2.3	.	.	.	4035	.	.	238745	234175
238371	21	S3013_2	FALSE	0.29	13.89	.	.	.	4196	.	.	238745	234175
238625	105	S3013_2	FALSE	0.01	0.09	.	.	.	4450	.	.	238745	234175
238819	57	S3013_2	FALSE	0.04	0.72	.	.	.	4644	.	.	238745	234175
238905	14	S3013_2	FALSE	0.52	36.81	LEFT	.	.	4730	.	.	238745	234175
239942	25	S3013_2	FALSE	2.33	93.32	RIGHT	11	13	367	.	.	247872	239575
240109	46	S3013_2	FALSE	0.92	20.03	DOWN	2	.	534	.	.	247872	239575
240400	9	S3013_2	FALSE	0.61	68.11	UP	2	2	825	.	.	247872	239575
240769	12	S3013_2	FALSE	0.71	59.26	LEFT	2	2	1194	.	.	247872	239575
240914	32	S3013_2	FALSE	3.11	97.15	RIGHT	3	2	1339	.	.	247872	239575
241238	25	S3013_2	FALSE	2.03	81.28	RIGHT	.	3	1663	.	.	247872	239575
241365	270	S3013_2	FALSE	4.13	15.29	DOWN	11	4	1790	.	.	247872	239575
241681	23	S3013_2	FALSE	2.01	87.4	LEFT	8	.	2106	.	.	247872	239575
241728	27	S3013_2	FALSE	1.88	69.53	UP	.	3	2153	.	.	247872	239575
241920	35	S3013_2	FALSE	4.7	134.22	RIGHT	.	.	2345	.	.	247872	239575
242268	39	S3013_2	FALSE	4.69	120.15	LEFT	3	.	2693	.	.	247872	239575
242655	26	S3013_2	FALSE	2.82	108.45	RIGHT	4	3	3080	.	.	247872	239575
243005	15	S3013_2	FALSE	0.87	57.9	LEFT	.	.	3430	.	.	247872	239575
243090	24	S3013_2	FALSE	1.79	74.58	LEFT	7	.	3515	.	.	247872	239575
243159	111	S3013_2	FALSE	2.62	23.65	UP	.	7	3584	.	.	247872	239575
243380	40	S3013_2	FALSE	1.78	44.54	LEFT	.	3	3805	.	.	247872	239575
243689	21	S3013_2	FALSE	1.24	59.05	DOWN	2	1	4114	.	.	247872	239575
243899	29	S3013_2	FALSE	3.01	103.63	RIGHT	3	2	4324	.	.	247872	239575
244235	26	S3013_2	FALSE	2.23	85.82	RIGHT	.	3	4660	.	.	247872	239575
244489	25	S3013_2	FALSE	1.66	66.34	RIGHT	.	.	4914	.	.	247872	239575
245171	9	S3013_2	FALSE	0.45	50.23	.	.	5	5596	.	.	247872	239575
245524	26	S3013_2	FALSE	2.82	108.34	LEFT	4	.	5949	.	.	247872	239575
245833	29	S3013_2	FALSE	2.89	99.72	LEFT	7	4	6258	.	.	247872	239575
246441	25	S3013_2	FALSE	2.27	90.76	RIGHT	8	7	6866	.	.	247872	239575
246919	24	S3013_2	FALSE	2.06	85.86	LEFT	3	8	7344	.	.	247872	239575
247061	35	S3013_2	FALSE	1.44	41.08	UP	.	3	7486	.	.	247872	239575
247297	26	S3013_2	FALSE	2.57	98.99	RIGHT	4	3	7722	.	.	247872	239575
247593	39	S3013_2	FALSE	2.19	56.04	DOWN	8	4	8018	.	.	247872	239575
