onset	duration	RECORDING_SESSION_LABEL	CURRENT_FIX_ADJUSTED	CURRENT_FIX_DURATION	CURRENT_FIX_INTEREST_AREA_ID	CURRENT_FIX_START	SentenceID	SentenceRT	TRUEOffset	TRUEOnset
#VALUE!	83	S3106_1	FALSE	83	.	7	.	.	.	.
144781	207	S3106_1	FALSE	207	2	0	t.05.24	0	152781	144781
145001	195	S3106_1	FALSE	195	2	220	t.05.24	0	152781	144781
145218	361	S3106_1	FALSE	361	4	437	t.05.24	0	152781	144781
145602	297	S3106_1	FALSE	297	5	821	t.05.24	0	152781	144781
145924	331	S3106_1	FALSE	331	4	1143	t.05.24	0	152781	144781
146274	127	S3106_1	FALSE	127	2	1493	t.05.24	0	152781	144781
146790	342	S3106_1	FALSE	342	5	2009	t.05.24	0	152781	144781
147154	416	S3106_1	FALSE	416	6	2373	t.05.24	0	152781	144781
148220	187	S3106_1	FALSE	187	5	3439	t.05.24	0	152781	144781
148432	109	S3106_1	FALSE	109	2	3651	t.05.24	0	152781	144781
148889	397	S3106_1	FALSE	397	2	4108	t.05.24	0	152781	144781
149309	214	S3106_1	FALSE	214	4	4528	t.05.24	0	152781	144781
149543	265	S3106_1	FALSE	265	5	4762	t.05.24	0	152781	144781
149831	213	S3106_1	FALSE	213	4	5050	t.05.24	0	152781	144781
150075	235	S3106_1	FALSE	235	5	5294	t.05.24	0	152781	144781
150331	205	S3106_1	FALSE	205	7	5550	t.05.24	0	152781	144781
150557	182	S3106_1	FALSE	182	8	5776	t.05.24	0	152781	144781
150759	200	S3106_1	FALSE	200	9	5978	t.05.24	0	152781	144781
150970	323	S3106_1	FALSE	323	8	6189	t.05.24	0	152781	144781
151322	190	S3106_1	FALSE	190	7	6541	t.05.24	0	152781	144781
151534	380	S3106_1	FALSE	380	8	6753	t.05.24	0	152781	144781
151937	341	S3106_1	FALSE	341	10	7156	t.05.24	0	152781	144781
152300	64	S3106_1	FALSE	64	11	7519	t.05.24	0	152781	144781
152399	127	S3106_1	FALSE	127	13	7618	t.05.24	0	152781	144781
152538	292	S3106_1	FALSE	292	13	7757	t.05.24	0	152781	144781
#VALUE!	85	S3106_1	FALSE	85	.	7	.	.	.	.
154264	46	S3106_1	FALSE	46	1	0	t.05.25	2987	157251	154264
154811	160	S3106_1	FALSE	160	2	547	t.05.25	2987	157251	154264
154992	30	S3106_1	FALSE	30	2	728	t.05.25	2987	157251	154264
155033	166	S3106_1	FALSE	166	2	769	t.05.25	2987	157251	154264
155223	185	S3106_1	FALSE	185	3	959	t.05.25	2987	157251	154264
155429	208	S3106_1	FALSE	208	4	1165	t.05.25	2987	157251	154264
155659	129	S3106_1	FALSE	129	5	1395	t.05.25	2987	157251	154264
155813	407	S3106_1	FALSE	407	7	1549	t.05.25	2987	157251	154264
156243	159	S3106_1	FALSE	159	8	1979	t.05.25	2987	157251	154264
156443	148	S3106_1	FALSE	148	6	2179	t.05.25	2987	157251	154264
156607	115	S3106_1	FALSE	115	7	2343	t.05.25	2987	157251	154264
156750	242	S3106_1	FALSE	242	8	2486	t.05.25	2987	157251	154264
157013	293	S3106_1	FALSE	293	8	2749	t.05.25	2987	157251	154264
#VALUE!	78	S3106_1	FALSE	78	.	9	.	.	.	.
159230	426	S3106_1	FALSE	426	1	0	t.05.26	2407	161638	159230
159678	265	S3106_1	FALSE	265	2	448	t.05.26	2407	161638	159230
159999	57	S3106_1	FALSE	57	2	769	t.05.26	2407	161638	159230
160080	321	S3106_1	FALSE	321	3	850	t.05.26	2407	161638	159230
160424	167	S3106_1	FALSE	167	4	1194	t.05.26	2407	161638	159230
160615	298	S3106_1	FALSE	298	5	1385	t.05.26	2407	161638	159230
160927	95	S3106_1	FALSE	95	5	1697	t.05.26	2407	161638	159230
161043	390	S3106_1	FALSE	390	6	1813	t.05.26	2407	161638	159230
161460	164	S3106_1	FALSE	164	5	2230	t.05.26	2407	161638	159230
#VALUE!	78	S3106_1	FALSE	78	.	7	.	.	.	.
163114	3	S3106_1	FALSE	3	1	0	t.05.27	4694	167808	163114
163136	187	S3106_1	FALSE	187	2	22	t.05.27	4694	167808	163114
163338	141	S3106_1	FALSE	141	2	224	t.05.27	4694	167808	163114
163499	353	S3106_1	FALSE	353	2	385	t.05.27	4694	167808	163114
163878	240	S3106_1	FALSE	240	4	764	t.05.27	4694	167808	163114
164138	451	S3106_1	FALSE	451	5	1024	t.05.27	4694	167808	163114
164619	159	S3106_1	FALSE	159	4	1505	t.05.27	4694	167808	163114
164800	59	S3106_1	FALSE	59	5	1686	t.05.27	4694	167808	163114
164893	232	S3106_1	FALSE	232	7	1779	t.05.27	4694	167808	163114
165138	123	S3106_1	FALSE	123	7	2024	t.05.27	4694	167808	163114
165282	214	S3106_1	FALSE	214	7	2168	t.05.27	4694	167808	163114
165521	467	S3106_1	FALSE	467	9	2407	t.05.27	4694	167808	163114
165996	271	S3106_1	FALSE	271	9	2882	t.05.27	4694	167808	163114
166288	164	S3106_1	FALSE	164	8	3174	t.05.27	4694	167808	163114
166480	152	S3106_1	FALSE	152	9	3366	t.05.27	4694	167808	163114
166651	198	S3106_1	FALSE	198	10	3537	t.05.27	4694	167808	163114
166917	202	S3106_1	FALSE	202	2	3803	t.05.27	4694	167808	163114
167137	220	S3106_1	FALSE	220	2	4023	t.05.27	4694	167808	163114
167382	184	S3106_1	FALSE	184	5	4268	t.05.27	4694	167808	163114
167590	193	S3106_1	FALSE	193	6	4476	t.05.27	4694	167808	163114
167794	65	S3106_1	FALSE	65	5	4680	t.05.27	4694	167808	163114
#VALUE!	85	S3106_1	FALSE	85	.	7	.	.	.	.
169280	207	S3106_1	FALSE	207	1	0	t.05.28	3185	172465	169280
169503	460	S3106_1	FALSE	460	2	223	t.05.28	3185	172465	169280
169985	466	S3106_1	FALSE	466	3	705	t.05.28	3185	172465	169280
170476	179	S3106_1	FALSE	179	4	1196	t.05.28	3185	172465	169280
170675	306	S3106_1	FALSE	306	5	1395	t.05.28	3185	172465	169280
170995	408	S3106_1	FALSE	408	5	1715	t.05.28	3185	172465	169280
171426	179	S3106_1	FALSE	179	6	2146	t.05.28	3185	172465	169280
171627	256	S3106_1	FALSE	256	8	2347	t.05.28	3185	172465	169280
171908	42	S3106_1	FALSE	42	8	2628	t.05.28	3185	172465	169280
171981	319	S3106_1	FALSE	319	9	2701	t.05.28	3185	172465	169280
172340	193	S3106_1	FALSE	193	6	3060	t.05.28	3185	172465	169280
#VALUE!	17	S3106_1	FALSE	17	.	7	.	.	.	.
#VALUE!	43	S3106_1	FALSE	43	.	42	.	.	.	.
173930	211	S3106_1	FALSE	211	2	0	t.05.29	1990	175920	173930
174148	125	S3106_1	FALSE	125	1	218	t.05.29	1990	175920	173930
174295	247	S3106_1	FALSE	247	3	365	t.05.29	1990	175920	173930
174563	261	S3106_1	FALSE	261	4	633	t.05.29	1990	175920	173930
174848	219	S3106_1	FALSE	219	5	918	t.05.29	1990	175920	173930
175087	142	S3106_1	FALSE	142	6	1157	t.05.29	1990	175920	173930
175254	176	S3106_1	FALSE	176	8	1324	t.05.29	1990	175920	173930
175448	228	S3106_1	FALSE	228	9	1518	t.05.29	1990	175920	173930
175685	233	S3106_1	FALSE	233	9	1755	t.05.29	1990	175920	173930
175971	56	S3106_1	FALSE	56	3	2041	t.05.29	1990	175920	173930
#VALUE!	53	S3106_1	FALSE	53	.	31	.	.	.	.
177413	194	S3106_1	FALSE	194	1	0	t.05.30	3668	181081	177413
177616	165	S3106_1	FALSE	165	1	203	t.05.30	3668	181081	177413
177801	295	S3106_1	FALSE	295	2	388	t.05.30	3668	181081	177413
178108	123	S3106_1	FALSE	123	2	695	t.05.30	3668	181081	177413
178253	339	S3106_1	FALSE	339	3	840	t.05.30	3668	181081	177413
178597	184	S3106_1	FALSE	184	3	1184	t.05.30	3668	181081	177413
178801	189	S3106_1	FALSE	189	4	1388	t.05.30	3668	181081	177413
179013	266	S3106_1	FALSE	266	5	1600	t.05.30	3668	181081	177413
179294	323	S3106_1	FALSE	323	5	1881	t.05.30	3668	181081	177413
179641	167	S3106_1	FALSE	167	4	2228	t.05.30	3668	181081	177413
179839	250	S3106_1	FALSE	250	6	2426	t.05.30	3668	181081	177413
180104	563	S3106_1	FALSE	563	6	2691	t.05.30	3668	181081	177413
180727	202	S3106_1	FALSE	202	2	3314	t.05.30	3668	181081	177413
180935	167	S3106_1	FALSE	167	2	3522	t.05.30	3668	181081	177413
181132	45	S3106_1	FALSE	45	3	3719	t.05.30	3668	181081	177413
#VALUE!	83	S3106_1	FALSE	83	.	7	.	.	.	.
203063	9	S3106_1	FALSE	9	.	0	.	.	211399	203063
203119	176	S3106_1	FALSE	176	6	56	.	.	211399	203063
203333	135	S3106_1	FALSE	135	2	270	.	.	211399	203063
203488	382	S3106_1	FALSE	382	.	425	.	.	211399	203063
203893	238	S3106_1	FALSE	238	.	830	.	.	211399	203063
204154	318	S3106_1	FALSE	318	.	1091	.	.	211399	203063
204505	194	S3106_1	FALSE	194	5	1442	.	.	211399	203063
204714	155	S3106_1	FALSE	155	6	1651	.	.	211399	203063
204891	219	S3106_1	FALSE	219	7	1828	.	.	211399	203063
205155	237	S3106_1	FALSE	237	.	2092	.	.	211399	203063
205419	153	S3106_1	FALSE	153	6	2356	.	.	211399	203063
205606	319	S3106_1	FALSE	319	7	2543	.	.	211399	203063
205956	219	S3106_1	FALSE	219	8	2893	.	.	211399	203063
206203	187	S3106_1	FALSE	187	11	3140	.	.	211399	203063
206406	134	S3106_1	FALSE	134	11	3343	.	.	211399	203063
206598	256	S3106_1	FALSE	256	13	3535	.	.	211399	203063
206875	128	S3106_1	FALSE	128	15	3812	.	.	211399	203063
207027	79	S3106_1	FALSE	79	16	3964	.	.	211399	203063
207137	291	S3106_1	FALSE	291	17	4074	.	.	211399	203063
207443	207	S3106_1	FALSE	207	17	4380	.	.	211399	203063
207685	161	S3106_1	FALSE	161	14	4622	.	.	211399	203063
207878	185	S3106_1	FALSE	185	3	4815	.	.	211399	203063
208081	158	S3106_1	FALSE	158	2	5018	.	.	211399	203063
208257	172	S3106_1	FALSE	172	2	5194	.	.	211399	203063
208453	269	S3106_1	FALSE	269	3	5390	.	.	211399	203063
208746	167	S3106_1	FALSE	167	19	5683	.	.	211399	203063
208929	308	S3106_1	FALSE	308	20	5866	.	.	211399	203063
209258	212	S3106_1	FALSE	212	21	6195	.	.	211399	203063
209493	141	S3106_1	FALSE	141	23	6430	.	.	211399	203063
209654	148	S3106_1	FALSE	148	23	6591	.	.	211399	203063
209844	139	S3106_1	FALSE	139	20	6781	.	.	211399	203063
210017	24	S3106_1	FALSE	24	25	6954	.	.	211399	203063
210063	202	S3106_1	FALSE	202	20	7000	.	.	211399	203063
210297	112	S3106_1	FALSE	112	.	7234	.	.	211399	203063
210435	202	S3106_1	FALSE	202	27	7372	.	.	211399	203063
210659	209	S3106_1	FALSE	209	27	7596	.	.	211399	203063
210892	97	S3106_1	FALSE	97	29	7829	.	.	211399	203063
211005	375	S3106_1	FALSE	375	30	7942	.	.	211399	203063
211427	275	S3106_1	FALSE	275	19	8364	.	.	211399	203063
211723	240	S3106_1	FALSE	240	20	8660	.	.	211399	203063
#VALUE!	84	S3106_1	FALSE	84	.	7	.	.	.	.
212829	52	S3106_1	FALSE	52	.	0	.	.	218834	212829
212917	152	S3106_1	FALSE	152	16	88	.	.	218834	212829
213111	121	S3106_1	FALSE	121	.	282	.	.	218834	212829
213254	329	S3106_1	FALSE	329	.	425	.	.	218834	212829
213596	150	S3106_1	FALSE	150	1	767	.	.	218834	212829
213770	140	S3106_1	FALSE	140	3	941	.	.	218834	212829
213944	248	S3106_1	FALSE	248	4	1115	.	.	218834	212829
214210	46	S3106_1	FALSE	46	5	1381	.	.	218834	212829
214285	428	S3106_1	FALSE	428	5	1456	.	.	218834	212829
214740	294	S3106_1	FALSE	294	7	1911	.	.	218834	212829
215039	154	S3106_1	FALSE	154	7	2210	.	.	218834	212829
215248	169	S3106_1	FALSE	169	4	2419	.	.	218834	212829
215447	139	S3106_1	FALSE	139	.	2618	.	.	218834	212829
215602	166	S3106_1	FALSE	166	10	2773	.	.	218834	212829
215784	161	S3106_1	FALSE	161	11	2955	.	.	218834	212829
215968	481	S3106_1	FALSE	481	12	3139	.	.	218834	212829
216485	206	S3106_1	FALSE	206	13	3656	.	.	218834	212829
216723	251	S3106_1	FALSE	251	16	3894	.	.	218834	212829
216996	161	S3106_1	FALSE	161	23	4167	.	.	218834	212829
217181	277	S3106_1	FALSE	277	18	4352	.	.	218834	212829
217482	176	S3106_1	FALSE	176	19	4653	.	.	218834	212829
217696	279	S3106_1	FALSE	279	22	4867	.	.	218834	212829
217994	193	S3106_1	FALSE	193	24	5165	.	.	218834	212829
218207	117	S3106_1	FALSE	117	24	5378	.	.	218834	212829
218349	328	S3106_1	FALSE	328	26	5520	.	.	218834	212829
218695	138	S3106_1	FALSE	138	27	5866	.	.	218834	212829
218866	134	S3106_1	FALSE	134	27	6037	.	.	218834	212829
219038	332	S3106_1	FALSE	332	24	6209	.	.	218834	212829
#VALUE!	83	S3106_1	FALSE	83	.	7	.	.	.	.
219786	192	S3106_1	FALSE	192	20	24	.	.	229848	219762
220018	134	S3106_1	FALSE	134	.	256	.	.	229848	219762
220168	298	S3106_1	FALSE	298	.	406	.	.	229848	219762
220483	239	S3106_1	FALSE	239	1	721	.	.	229848	219762
220745	314	S3106_1	FALSE	314	2	983	.	.	229848	219762
221082	450	S3106_1	FALSE	450	3	1320	.	.	229848	219762
221554	295	S3106_1	FALSE	295	5	1792	.	.	229848	219762
221870	108	S3106_1	FALSE	108	6	2108	.	.	229848	219762
221994	210	S3106_1	FALSE	210	6	2232	.	.	229848	219762
222240	188	S3106_1	FALSE	188	2	2478	.	.	229848	219762
222459	156	S3106_1	FALSE	156	.	2697	.	.	229848	219762
222639	187	S3106_1	FALSE	187	.	2877	.	.	229848	219762
222862	356	S3106_1	FALSE	356	2	3100	.	.	229848	219762
223248	582	S3106_1	FALSE	582	8	3486	.	.	229848	219762
223853	343	S3106_1	FALSE	343	9	4091	.	.	229848	219762
224213	147	S3106_1	FALSE	147	9	4451	.	.	229848	219762
224383	253	S3106_1	FALSE	253	10	4621	.	.	229848	219762
224660	344	S3106_1	FALSE	344	12	4898	.	.	229848	219762
225030	148	S3106_1	FALSE	148	10	5268	.	.	229848	219762
225224	266	S3106_1	FALSE	266	8	5462	.	.	229848	219762
225514	125	S3106_1	FALSE	125	9	5752	.	.	229848	219762
225671	358	S3106_1	FALSE	358	14	5909	.	.	229848	219762
226052	201	S3106_1	FALSE	201	15	6290	.	.	229848	219762
226278	269	S3106_1	FALSE	269	14	6516	.	.	229848	219762
226557	332	S3106_1	FALSE	332	14	6795	.	.	229848	219762
226909	161	S3106_1	FALSE	161	14	7147	.	.	229848	219762
227093	320	S3106_1	FALSE	320	.	7331	.	.	229848	219762
227437	320	S3106_1	FALSE	320	16	7675	.	.	229848	219762
227774	128	S3106_1	FALSE	128	16	8012	.	.	229848	219762
227922	227	S3106_1	FALSE	227	18	8160	.	.	229848	219762
228202	260	S3106_1	FALSE	260	8	8440	.	.	229848	219762
228481	209	S3106_1	FALSE	209	8	8719	.	.	229848	219762
228712	273	S3106_1	FALSE	273	9	8950	.	.	229848	219762
229009	261	S3106_1	FALSE	261	.	9247	.	.	229848	219762
229298	121	S3106_1	FALSE	121	12	9536	.	.	229848	219762
229476	228	S3106_1	FALSE	228	20	9714	.	.	229848	219762
229720	204	S3106_1	FALSE	204	20	9958	.	.	229848	219762
229939	196	S3106_1	FALSE	196	20	10177	.	.	229848	219762
230167	247	S3106_1	FALSE	247	7	10405	.	.	229848	219762
#VALUE!	80	S3106_1	FALSE	80	.	7	.	.	.	.
231279	216	S3106_1	FALSE	216	25	0	.	.	246366	231279
231542	130	S3106_1	FALSE	130	.	263	.	.	246366	231279
231687	378	S3106_1	FALSE	378	.	408	.	.	246366	231279
232088	187	S3106_1	FALSE	187	3	809	.	.	246366	231279
232297	163	S3106_1	FALSE	163	.	1018	.	.	246366	231279
232485	187	S3106_1	FALSE	187	5	1206	.	.	246366	231279
232693	217	S3106_1	FALSE	217	7	1414	.	.	246366	231279
232934	230	S3106_1	FALSE	230	9	1655	.	.	246366	231279
233178	302	S3106_1	FALSE	302	10	1899	.	.	246366	231279
233502	258	S3106_1	FALSE	258	11	2223	.	.	246366	231279
233787	237	S3106_1	FALSE	237	8	2508	.	.	246366	231279
234041	174	S3106_1	FALSE	174	10	2762	.	.	246366	231279
234249	476	S3106_1	FALSE	476	11	2970	.	.	246366	231279
234782	141	S3106_1	FALSE	141	5	3503	.	.	246366	231279
234948	232	S3106_1	FALSE	232	4	3669	.	.	246366	231279
235207	208	S3106_1	FALSE	208	14	3928	.	.	246366	231279
235424	254	S3106_1	FALSE	254	14	4145	.	.	246366	231279
235695	146	S3106_1	FALSE	146	14	4416	.	.	246366	231279
235867	428	S3106_1	FALSE	428	15	4588	.	.	246366	231279
236320	198	S3106_1	FALSE	198	17	5041	.	.	246366	231279
236538	340	S3106_1	FALSE	340	18	5259	.	.	246366	231279
236902	129	S3106_1	FALSE	129	16	5623	.	.	246366	231279
237061	112	S3106_1	FALSE	112	19	5782	.	.	246366	231279
237193	212	S3106_1	FALSE	212	21	5914	.	.	246366	231279
237427	127	S3106_1	FALSE	127	22	6148	.	.	246366	231279
237601	310	S3106_1	FALSE	310	25	6322	.	.	246366	231279
237932	140	S3106_1	FALSE	140	26	6653	.	.	246366	231279
238090	191	S3106_1	FALSE	191	26	6811	.	.	246366	231279
238305	210	S3106_1	FALSE	210	28	7026	.	.	246366	231279
238534	187	S3106_1	FALSE	187	29	7255	.	.	246366	231279
238749	249	S3106_1	FALSE	249	31	7470	.	.	246366	231279
239011	37	S3106_1	FALSE	37	32	7732	.	.	246366	231279
239061	290	S3106_1	FALSE	290	.	7782	.	.	246366	231279
239378	52	S3106_1	FALSE	52	33	8099	.	.	246366	231279
239469	197	S3106_1	FALSE	197	16	8190	.	.	246366	231279
239687	306	S3106_1	FALSE	306	18	8408	.	.	246366	231279
240027	82	S3106_1	FALSE	82	28	8748	.	.	246366	231279
240133	141	S3106_1	FALSE	141	39	8854	.	.	246366	231279
240281	139	S3106_1	FALSE	139	39	9002	.	.	246366	231279
240455	267	S3106_1	FALSE	267	37	9176	.	.	246366	231279
240744	248	S3106_1	FALSE	248	35	9465	.	.	246366	231279
241013	178	S3106_1	FALSE	178	36	9734	.	.	246366	231279
241213	187	S3106_1	FALSE	187	37	9934	.	.	246366	231279
241434	355	S3106_1	FALSE	355	39	10155	.	.	246366	231279
241810	168	S3106_1	FALSE	168	40	10531	.	.	246366	231279
242002	207	S3106_1	FALSE	207	43	10723	.	.	246366	231279
242233	185	S3106_1	FALSE	185	40	10954	.	.	246366	231279
242428	382	S3106_1	FALSE	382	39	11149	.	.	246366	231279
242835	96	S3106_1	FALSE	96	37	11556	.	.	246366	231279
242960	308	S3106_1	FALSE	308	34	11681	.	.	246366	231279
243289	271	S3106_1	FALSE	271	36	12010	.	.	246366	231279
243583	195	S3106_1	FALSE	195	14	12304	.	.	246366	231279
243788	248	S3106_1	FALSE	248	14	12509	.	.	246366	231279
244061	206	S3106_1	FALSE	206	15	12782	.	.	246366	231279
244289	242	S3106_1	FALSE	242	16	13010	.	.	246366	231279
244565	172	S3106_1	FALSE	172	15	13286	.	.	246366	231279
244763	235	S3106_1	FALSE	235	17	13484	.	.	246366	231279
245014	379	S3106_1	FALSE	379	18	13735	.	.	246366	231279
245400	153	S3106_1	FALSE	153	18	14121	.	.	246366	231279
245579	459	S3106_1	FALSE	459	19	14300	.	.	246366	231279
246060	95	S3106_1	FALSE	95	22	14781	.	.	246366	231279
246191	221	S3106_1	FALSE	221	18	14912	.	.	246366	231279
246435	193	S3106_1	FALSE	193	16	15156	.	.	246366	231279
246663	170	S3106_1	FALSE	170	.	15384	.	.	246366	231279
246844	29	S3106_1	FALSE	29	41	15565	.	.	246366	231279
#VALUE!	79	S3106_1	FALSE	79	.	7	.	.	.	.
247345	28	S3106_1	FALSE	28	25	0	.	.	253401	247345
247413	184	S3106_1	FALSE	184	1	68	.	.	253401	247345
247635	433	S3106_1	FALSE	433	.	290	.	.	253401	247345
248084	180	S3106_1	FALSE	180	1	739	.	.	253401	247345
248283	128	S3106_1	FALSE	128	.	938	.	.	253401	247345
248435	356	S3106_1	FALSE	356	3	1090	.	.	253401	247345
249139	32	S3106_1	FALSE	32	12	1794	.	.	253401	247345
249198	307	S3106_1	FALSE	307	6	1853	.	.	253401	247345
249525	83	S3106_1	FALSE	83	7	2180	.	.	253401	247345
250005	28	S3106_1	FALSE	28	8	2660	.	.	253401	247345
250080	103	S3106_1	FALSE	103	11	2735	.	.	253401	247345
250189	24	S3106_1	FALSE	24	4	2844	.	.	253401	247345
250233	210	S3106_1	FALSE	210	.	2888	.	.	253401	247345
250644	175	S3106_1	FALSE	175	13	3299	.	.	253401	247345
250837	151	S3106_1	FALSE	151	13	3492	.	.	253401	247345
251012	382	S3106_1	FALSE	382	14	3667	.	.	253401	247345
251435	152	S3106_1	FALSE	152	17	4090	.	.	253401	247345
251609	240	S3106_1	FALSE	240	17	4264	.	.	253401	247345
251876	319	S3106_1	FALSE	319	19	4531	.	.	253401	247345
252206	134	S3106_1	FALSE	134	20	4861	.	.	253401	247345
252362	225	S3106_1	FALSE	225	21	5017	.	.	253401	247345
252600	72	S3106_1	FALSE	72	22	5255	.	.	253401	247345
252717	185	S3106_1	FALSE	185	16	5372	.	.	253401	247345
252940	196	S3106_1	FALSE	196	.	5595	.	.	253401	247345
253158	157	S3106_1	FALSE	157	26	5813	.	.	253401	247345
253322	162	S3106_1	FALSE	162	26	5977	.	.	253401	247345
253520	250	S3106_1	FALSE	250	28	6175	.	.	253401	247345
253797	119	S3106_1	FALSE	119	30	6452	.	.	253401	247345
#VALUE!	80	S3106_1	FALSE	80	.	7	.	.	.	.
254345	203	S3106_1	FALSE	203	15	0	.	.	262239	254345
254593	118	S3106_1	FALSE	118	1	248	.	.	262239	254345
255006	101	S3106_1	FALSE	101	1	661	.	.	262239	254345
255138	77	S3106_1	FALSE	77	1	793	.	.	262239	254345
255239	154	S3106_1	FALSE	154	.	894	.	.	262239	254345
255430	87	S3106_1	FALSE	87	4	1085	.	.	262239	254345
255541	255	S3106_1	FALSE	255	5	1196	.	.	262239	254345
255804	88	S3106_1	FALSE	88	5	1459	.	.	262239	254345
255918	289	S3106_1	FALSE	289	.	1573	.	.	262239	254345
256229	240	S3106_1	FALSE	240	9	1884	.	.	262239	254345
256478	205	S3106_1	FALSE	205	.	2133	.	.	262239	254345
256710	163	S3106_1	FALSE	163	7	2365	.	.	262239	254345
256900	169	S3106_1	FALSE	169	.	2555	.	.	262239	254345
257093	101	S3106_1	FALSE	101	.	2748	.	.	262239	254345
257227	524	S3106_1	FALSE	524	9	2882	.	.	262239	254345
257778	288	S3106_1	FALSE	288	.	3433	.	.	262239	254345
258090	189	S3106_1	FALSE	189	.	3745	.	.	262239	254345
258348	179	S3106_1	FALSE	179	4	4003	.	.	262239	254345
258550	166	S3106_1	FALSE	166	4	4205	.	.	262239	254345
258739	355	S3106_1	FALSE	355	5	4394	.	.	262239	254345
259127	30	S3106_1	FALSE	30	.	4782	.	.	262239	254345
259182	184	S3106_1	FALSE	184	8	4837	.	.	262239	254345
259399	274	S3106_1	FALSE	274	9	5054	.	.	262239	254345
259711	267	S3106_1	FALSE	267	.	5366	.	.	262239	254345
260044	117	S3106_1	FALSE	117	.	5699	.	.	262239	254345
260177	152	S3106_1	FALSE	152	13	5832	.	.	262239	254345
260340	377	S3106_1	FALSE	377	13	5995	.	.	262239	254345
260738	91	S3106_1	FALSE	91	.	6393	.	.	262239	254345
261153	120	S3106_1	FALSE	120	2	6808	.	.	262239	254345
261299	88	S3106_1	FALSE	88	4	6954	.	.	262239	254345
261401	70	S3106_1	FALSE	70	4	7056	.	.	262239	254345
261509	237	S3106_1	FALSE	237	5	7164	.	.	262239	254345
261765	124	S3106_1	FALSE	124	.	7420	.	.	262239	254345
261917	304	S3106_1	FALSE	304	6	7572	.	.	262239	254345
262271	105	S3106_1	FALSE	105	.	7926	.	.	262239	254345
262396	81	S3106_1	FALSE	81	12	8051	.	.	262239	254345
262493	323	S3106_1	FALSE	323	13	8148	.	.	262239	254345
#VALUE!	77	S3106_1	FALSE	77	.	7	.	.	.	.
263645	74	S3106_1	FALSE	74	11	0	.	.	267827	263645
263734	157	S3106_1	FALSE	157	10	89	.	.	267827	263645
263918	199	S3106_1	FALSE	199	1	273	.	.	267827	263645
264123	225	S3106_1	FALSE	225	1	478	.	.	267827	263645
264361	225	S3106_1	FALSE	225	2	716	.	.	267827	263645
264609	230	S3106_1	FALSE	230	4	964	.	.	267827	263645
264853	176	S3106_1	FALSE	176	5	1208	.	.	267827	263645
265046	245	S3106_1	FALSE	245	4	1401	.	.	267827	263645
265326	137	S3106_1	FALSE	137	6	1681	.	.	267827	263645
265766	80	S3106_1	FALSE	80	6	2121	.	.	267827	263645
265872	70	S3106_1	FALSE	70	6	2227	.	.	267827	263645
265948	68	S3106_1	FALSE	68	6	2303	.	.	267827	263645
266036	165	S3106_1	FALSE	165	6	2391	.	.	267827	263645
266229	386	S3106_1	FALSE	386	7	2584	.	.	267827	263645
266638	210	S3106_1	FALSE	210	8	2993	.	.	267827	263645
266853	106	S3106_1	FALSE	106	8	3208	.	.	267827	263645
267003	102	S3106_1	FALSE	102	11	3358	.	.	267827	263645
267168	54	S3106_1	FALSE	54	2	3523	.	.	267827	263645
267294	79	S3106_1	FALSE	79	12	3649	.	.	267827	263645
267405	419	S3106_1	FALSE	419	2	3760	.	.	267827	263645
267853	545	S3106_1	FALSE	545	15	4208	.	.	267827	263645
#VALUE!	59	S3106_1	FALSE	59	.	33	.	.	.	.
269245	241	S3106_1	FALSE	241	1	0	.	.	274767	269245
269506	146	S3106_1	FALSE	146	1	261	.	.	274767	269245
269667	288	S3106_1	FALSE	288	.	422	.	.	274767	269245
269973	179	S3106_1	FALSE	179	1	728	.	.	274767	269245
270173	103	S3106_1	FALSE	103	1	928	.	.	274767	269245
270300	211	S3106_1	FALSE	211	2	1055	.	.	274767	269245
270532	242	S3106_1	FALSE	242	3	1287	.	.	274767	269245
270799	354	S3106_1	FALSE	354	15	1554	.	.	274767	269245
271180	234	S3106_1	FALSE	234	.	1935	.	.	274767	269245
271422	85	S3106_1	FALSE	85	.	2177	.	.	274767	269245
271532	95	S3106_1	FALSE	95	6	2287	.	.	274767	269245
271656	198	S3106_1	FALSE	198	.	2411	.	.	274767	269245
271880	318	S3106_1	FALSE	318	9	2635	.	.	274767	269245
272218	118	S3106_1	FALSE	118	9	2973	.	.	274767	269245
272391	317	S3106_1	FALSE	317	12	3146	.	.	274767	269245
272721	167	S3106_1	FALSE	167	12	3476	.	.	274767	269245
272915	270	S3106_1	FALSE	270	14	3670	.	.	274767	269245
273208	57	S3106_1	FALSE	57	15	3963	.	.	274767	269245
273289	189	S3106_1	FALSE	189	16	4044	.	.	274767	269245
273485	86	S3106_1	FALSE	86	16	4240	.	.	274767	269245
273613	149	S3106_1	FALSE	149	17	4368	.	.	274767	269245
273785	213	S3106_1	FALSE	213	18	4540	.	.	274767	269245
274021	145	S3106_1	FALSE	145	17	4776	.	.	274767	269245
274192	140	S3106_1	FALSE	140	26	4947	.	.	274767	269245
274359	360	S3106_1	FALSE	360	24	5114	.	.	274767	269245
274737	264	S3106_1	FALSE	264	26	5492	.	.	274767	269245
275027	307	S3106_1	FALSE	307	29	5782	.	.	274767	269245
#VALUE!	84	S3106_1	FALSE	84	.	7	.	.	.	.
275594	97	S3106_1	FALSE	97	.	0	.	.	278704	275594
